home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf
dqcp176g,1.0,0.1768896478725559,0.12053769435384103,0.06888099855449546,0.06831993784219402,0.4499394594174648,0.10267602692149069,0.06724450013785907,0.4912311079198235,0.32978173269375904,6.013153265178265e-29,0.2764847672059047,0.2498922195898681,0.22171568707431302,0.3922950073723062,0.33528054296761867,0.45805709452139826,0.005123825883643539,0.11138774455329914,0.01581222353417317,0.2040737133691546,0.22135417885002595,0.21138098613974798,0.2062557652686643,0.002621029124902,0.043226927852906154,0.14242956090894934,0.2661948762504789,0.12577430143598345,0.5137354265433801,0.038790112259781025,0.22436074710074766,0.5023045337614331,0.11030911917502462,0.2929614253756397,0.34630930671201343,0.11363039256691052,0.6213133667289827,0.2539772261906699,0.012979816491551513,0.007712096362554337,0.025114576786376866,0.40555953956264124,0.07807214671490556,0.0029655951278849835,0.17360709289685022,0.3484232215509354,0.6040107439003528,0.013373330075890625,0.019871157054565262
dqcnc7hq,0.1768896478725559,1.0,0.7645832508461765,0.01899813937861263,0.3059603073167498,0.618902014450069,0.3387340140436179,0.045644779872393064,0.42081385732379384,0.29236780067767,6.018454035395131e-23,0.8551158597786156,0.2117432039386017,0.4133533332843271,0.029632541234768217,0.07439703334986257,0.35671781806818215,0.016514248829242382,0.04287600541352223,0.1512747225436422,0.09357787266573873,0.4306811670073783,0.11411843157023495,0.2646622176759867,0.10302779332667433,0.0862033494584514,0.11632026098182484,0.3063071751949694,0.8945691498870076,0.014486945286386782,0.028886066223719104,0.07148192769384527,0.09187089219375802,0.5781606244129254,0.15977861491691928,0.3194098671740889,0.12590214997733387,0.025056111706389002,0.3703008133915571,0.005079430108865669,0.004554126322624015,0.03174951775361004,0.1004722706657851,0.027956652301844173,0.009127790198071625,0.3454106054034864,0.057040372964044565,0.2843013718817966,0.07630211277706449,0.026450312636543155
dqcnc29k,0.12053769435384103,0.7645832508461765,1.0,0.0207718726922646,0.6622648007681606,0.5150116194636998,0.502487834919383,0.06530474517155661,0.2297745022988499,0.12537073606668978,3.6369663332535224e-21,0.6504229629105526,0.3397792551592065,0.2446327919812329,0.021335408014340293,0.03714010693554582,0.4900722519077719,0.03628627074903054,0.055623631418806684,0.1260893158250464,0.1479041783656212,0.3096308332715036,0.18652031830919397,0.18060687536697287,0.11269684599534513,0.0668453072309788,0.1916084200073684,0.2259325229652215,0.7491197602655963,0.010876406274911682,0.03176162175947351,0.04449935681789411,0.05008036595087313,0.45874430905470454,0.18398593046241146,0.4141351648244853,0.2598536931306708,0.01841411674981774,0.28235427309022193,0.007340263592020658,0.006682697324261595,0.061128045739443505,0.12337548964540625,0.01707747506176481,0.020773873850650867,0.3570660937057867,0.04932781322273808,0.12974886705345817,0.07246338890518515,0.05114250747371092
dqcngqhc,0.06888099855449546,0.01899813937861263,0.0207718726922646,1.0,0.006712812791370436,0.1123357671430918,0.0156956860576279,0.7863612419617345,0.16451020403237895,0.08026416223930741,3.310033134827033e-25,0.07322684159144333,0.18662421003249555,0.17026086517929423,0.04233039034842941,0.06065606471836335,0.10694496339668429,0.18727040269603165,0.7959121551334649,0.12041803396356066,0.4364046529196363,0.08900798062850868,0.4178328461485577,0.10503508013388278,0.02286833831590762,0.27737443395800737,0.4801597075647079,0.051386591896349205,0.009891844831338663,0.08803634165018302,0.05361224378661366,0.04122635121918339,0.24218988801185046,0.015177314369434081,0.4261295705331469,0.08446545927241846,0.05563514087584125,0.04463480733340894,0.10995360523397815,0.22586752724043327,0.2531588586338287,0.015431721459812532,0.47929936112166494,0.03454883304222114,0.11768021325648075,0.08353597098339348,0.03892416685263701,0.0908642824550369,0.00674143626621779,0.4079297195038675
dqcnbbdq,0.06831993784219402,0.3059603073167498,0.6622648007681606,0.006712812791370436,1.0,0.19700764671637472,0.442543789718432,0.02495358044747303,0.060813139224536246,0.03318553558858966,1.375056384433557e-21,0.23498691032460425,0.3244362510418332,0.04831905229735576,0.018185374650472243,0.01728651458838549,0.4448774857999295,0.012229960708021325,0.024281756562957352,0.021640142628576105,0.08436832349254053,0.07443277630322663,0.1156937774340724,0.03831749133876468,0.021008284748594366,0.009962409080954306,0.10951582868884958,0.06329752417042393,0.39016117375660014,0.007678296988514708,0.013297613244460256,0.02899921671146748,0.018069027448193064,0.21141827571504426,0.07526592177881457,0.4015673641209079,0.27313839789349176,0.015668477735054875,0.0730987758910804,0.0030617527382964297,0.0026041363468431587,0.062383265607196606,0.07235250402739488,0.005353026946242859,0.006286831961962946,0.1191058746870672,0.05279331485455076,0.03986897758659959,0.025595191699918068,0.01980380738922369
dqcncsjm,0.4499394594174648,0.618902014450069,0.5150116194636998,0.1123357671430918,0.19700764671637472,1.0,0.2953600806242652,0.2001238152410223,0.725729874479479,0.34170570146651363,1.6716612086200364e-23,0.7961900221336629,0.3571224359173154,0.7144907175863754,0.07857465557695967,0.12532542870313199,0.5671644650721772,0.06152720033011903,0.1901264967823602,0.17418650276639688,0.3984228695803375,0.8075401234550805,0.4187836247025191,0.6763184872000586,0.07120732366739571,0.27292979192483763,0.37023902400549097,0.7051992340350305,0.40258469562421756,0.0872425120951489,0.08841545162878271,0.08820194940891425,0.25474140675384,0.3359496621954668,0.5945127307261542,0.3894768957527939,0.25488754912168393,0.09859133709182226,0.8138229730735409,0.028739721573623745,0.021551522344691237,0.05670629287186313,0.41169966673393726,0.08219502694702195,0.04256772793659389,0.7302597648523985,0.09257292779211494,0.45419588777634257,0.07619420333833055,0.11692415379773163
dqcnbchm,0.10267602692149069,0.3387340140436179,0.502487834919383,0.0156956860576279,0.442543789718432,0.2953600806242652,1.0,0.05124707842232026,0.1061130645651047,0.04681737359504963,5.931062750448329e-22,0.2759035832109568,0.34002346276913525,0.09799757051476835,0.05356186869698489,0.05924907988307331,0.33079140838428484,0.01357159225405602,0.025703227610311033,0.02786572272659019,0.09851115192135315,0.16424427885954548,0.11948581407003088,0.10228305923560625,0.021693036233730548,0.02385292700630701,0.18476263394161818,0.15848831194529706,0.31691395579234866,0.011007972761525509,0.19405837615107055,0.06607615945576978,0.0457024572318312,0.6153688996630311,0.11306071583480433,0.43060727514752817,0.6439814377518505,0.01871373619614815,0.16112716083188225,0.034965598045497114,0.025272756070887407,0.43348869605956425,0.08285165466924141,0.10625661522582829,0.008666801222379858,0.22040999270674955,0.05773813352195696,0.06413569407795001,0.3301194650276976,0.022173545308549442
dqcng43b,0.06724450013785907,0.045644779872393064,0.06530474517155661,0.7863612419617345,0.02495358044747303,0.2001238152410223,0.05124707842232026,1.0,0.1781226568797223,0.06548466931641052,2.0986776033817025e-22,0.13251849495732385,0.29552510967989265,0.23974887092781508,0.027923337723708565,0.03912432008832282,0.1797606655026467,0.4385599466956094,0.7528220285246056,0.21261878083215557,0.6576756821707993,0.175194488886145,0.6462808621059334,0.18610449195511344,0.06889830053512441,0.41097687963705687,0.7957174713930939,0.10569496684511735,0.02460076997022133,0.04680489424178804,0.10228827977030527,0.0292473017908142,0.15059155736135435,0.036627319658471554,0.6068258501499665,0.1338297729324356,0.15501229830499977,0.026640857597969445,0.2077304706972486,0.27937683245708317,0.29972165938715334,0.04425799811450038,0.5131374065062888,0.04253469977389592,0.31149698066955733,0.20660237135095952,0.028709874655100224,0.07505120951199364,0.022152929049261708,0.7139659119610231
dqcnfpuz,0.4912311079198235,0.42081385732379384,0.2297745022988499,0.16451020403237895,0.060813139224536246,0.725729874479479,0.1061130645651047,0.1781226568797223,1.0,0.7358148865097899,3.760743256977797e-26,0.6940260508434465,0.25238784660551533,0.7973261450434491,0.12227665774402464,0.2696350402772522,0.371050457514559,0.03107214548642356,0.22900420798664425,0.19481762976034991,0.25534167974038513,0.5561298738175927,0.26844730261803174,0.4904804688117686,0.050470512241903576,0.2707914829392429,0.23648219181116942,0.4044854713583192,0.27430933062248936,0.14289167532256117,0.048155804302825816,0.17669516245056346,0.5357913452806959,0.2229791090734185,0.44792831619517165,0.29191952642062236,0.08380607148234867,0.15148065475049022,0.5503074762608355,0.023397208124091618,0.020430186924489505,0.01868442296899516,0.38512570138192087,0.07610633718928958,0.017723130799844854,0.3496480493349781,0.14473236974836245,0.8242647603091934,0.032071636698221107,0.07406747725228179
dqcp473c,0.32978173269375904,0.29236780067767,0.12537073606668978,0.08026416223930741,0.03318553558858966,0.34170570146651363,0.04681737359504963,0.06548466931641052,0.7358148865097899,1.0,1.39009773556908e-28,0.4905458247872895,0.16613422335616423,0.4228539773622347,0.13497850305283293,0.3912859350434396,0.22741905182485292,0.006718082253279792,0.1189986671609596,0.11795290753077711,0.0812055790855244,0.19194022681922004,0.09456584853334016,0.14698178628604058,0.02550710914204103,0.0868471112052477,0.08564475130254384,0.11313451626662159,0.24603624819140243,0.10587372703313219,0.013309373036926534,0.31663011955185266,0.5469117986836091,0.16499748466723219,0.15451364531113826,0.2368897698960629,0.024935920752271006,0.13797594487102657,0.17902062447925213,0.007274651885429687,0.007783362893466237,0.005822320164806617,0.18241902458997541,0.03189310009494885,0.002739536035850806,0.09170212846434486,0.22053351548691077,0.8736814542088068,0.010653295720775975,0.019577139409454422
