time_step,dimension,dimension_name,household_id,p_self_value
0,0,vacancy_state,dqcp176g,0.009902962465004555
0,0,vacancy_state,dqcnc7hq,0.009682830353731391
0,0,vacancy_state,dqcnc29k,0.001066456354350573
0,0,vacancy_state,dqcngqhc,0.0002829411903185896
0,0,vacancy_state,dqcnbbdq,4.673742889861967e-05
0,0,vacancy_state,dqcncsjm,0.020522348904796244
0,0,vacancy_state,dqcnbchm,1.1096354259195624e-05
0,0,vacancy_state,dqcng43b,0.00021551158506686967
0,0,vacancy_state,dqcnfpuz,0.03780844441098843
0,0,vacancy_state,dqcp473c,0.01385097473812063
0,0,vacancy_state,dqchf7jt,0.001264550829447594
0,0,vacancy_state,dqcncu6f,0.00832324266026448
0,0,vacancy_state,dqcncvkb,9.994807538196576e-06
0,0,vacancy_state,dqcnfk5z,0.10018932722463175
0,0,vacancy_state,dqcp1rx0,8.747266110153755e-06
0,0,vacancy_state,dqcp1yv9,3.406833341220104e-05
0,0,vacancy_state,dqcnctbb,0.0003085341017172665
0,0,vacancy_state,dqcne6ct,0.0019645577367757247
0,0,vacancy_state,dqcngjkj,0.0007921788541630898
0,0,vacancy_state,dqcner94,0.01269050480727546
0,0,vacancy_state,dqcnf6cg,0.0017712171155892372
0,0,vacancy_state,dqcncf4c,0.1630450094423363
0,0,vacancy_state,dqcnf6cj,0.0009922638922791685
0,0,vacancy_state,dqcncfq5,0.3016100089910387
0,0,vacancy_state,dqcne4gy,0.00717087413025225
0,0,vacancy_state,dqcng06w,0.15269151718970306
0,0,vacancy_state,dqcnf3uz,9.892630621923311e-05
0,0,vacancy_state,dqcnc6tb,0.25347871484114476
0,0,vacancy_state,dqcnc7bc,0.002098525503975055
0,0,vacancy_state,dqcp1z6r,0.0025088938514985235
0,0,vacancy_state,dqcncdq7,3.6864212134774654e-06
0,0,vacancy_state,dqcp1ys8,4.177146087518792e-06
0,0,vacancy_state,dqcp4kgx,0.000781297279360017
0,0,vacancy_state,dqcnc78q,6.566372409092486e-05
0,0,vacancy_state,dqcnf794,0.008773751592190028
0,0,vacancy_state,dqcncwc5,1.5300578644861155e-05
0,0,vacancy_state,dqcnc0y3,6.00750717515329e-06
0,0,vacancy_state,dqcp1rzr,0.0013137929712290447
0,0,vacancy_state,dqcncf6c,0.140042635690022
0,0,vacancy_state,dqcnfffs,4.0802676204924336e-07
0,0,vacancy_state,dqcng4te,1.8287239491395948e-07
0,0,vacancy_state,dqcnc0gn,8.600997504530786e-08
0,0,vacancy_state,dqcnfqc3,0.0013798176253859472
0,0,vacancy_state,dqcncx6x,1.9289098616569468e-05
0,0,vacancy_state,dqcne1qu,0.006104151948363531
0,0,vacancy_state,dqcn9xvx,0.06291378281914188
0,0,vacancy_state,dqcp1wg8,9.002377181665139e-06
0,0,vacancy_state,dqcp1gxv,0.02202144954658661
0,0,vacancy_state,dqcn9r0y,6.579333227525581e-06
0,0,vacancy_state,dqcnenmf,0.0015120363492547417
0,1,repair_state,dqcp176g,0.009902962465004555
0,1,repair_state,dqcnc7hq,0.009682830353731391
0,1,repair_state,dqcnc29k,0.001066456354350573
0,1,repair_state,dqcngqhc,0.0002829411903185896
0,1,repair_state,dqcnbbdq,4.673742889861967e-05
0,1,repair_state,dqcncsjm,0.020522348904796244
0,1,repair_state,dqcnbchm,1.1096354259195624e-05
0,1,repair_state,dqcng43b,0.00021551158506686967
0,1,repair_state,dqcnfpuz,0.03780844441098843
0,1,repair_state,dqcp473c,0.01385097473812063
0,1,repair_state,dqchf7jt,0.001264550829447594
0,1,repair_state,dqcncu6f,0.00832324266026448
0,1,repair_state,dqcncvkb,9.994807538196576e-06
0,1,repair_state,dqcnfk5z,0.10018932722463175
0,1,repair_state,dqcp1rx0,8.747266110153755e-06
0,1,repair_state,dqcp1yv9,3.406833341220104e-05
0,1,repair_state,dqcnctbb,0.0003085341017172665
0,1,repair_state,dqcne6ct,0.0019645577367757247
0,1,repair_state,dqcngjkj,0.0007921788541630898
0,1,repair_state,dqcner94,0.01269050480727546
0,1,repair_state,dqcnf6cg,0.0017712171155892372
0,1,repair_state,dqcncf4c,0.1630450094423363
0,1,repair_state,dqcnf6cj,0.0009922638922791685
0,1,repair_state,dqcncfq5,0.3016100089910387
0,1,repair_state,dqcne4gy,0.00717087413025225
0,1,repair_state,dqcng06w,0.15269151718970306
0,1,repair_state,dqcnf3uz,9.892630621923311e-05
0,1,repair_state,dqcnc6tb,0.25347871484114476
0,1,repair_state,dqcnc7bc,0.002098525503975055
0,1,repair_state,dqcp1z6r,0.0025088938514985235
0,1,repair_state,dqcncdq7,3.6864212134774654e-06
0,1,repair_state,dqcp1ys8,4.177146087518792e-06
0,1,repair_state,dqcp4kgx,0.000781297279360017
0,1,repair_state,dqcnc78q,6.566372409092486e-05
0,1,repair_state,dqcnf794,0.008773751592190028
0,1,repair_state,dqcncwc5,1.5300578644861155e-05
0,1,repair_state,dqcnc0y3,6.00750717515329e-06
0,1,repair_state,dqcp1rzr,0.0013137929712290447
0,1,repair_state,dqcncf6c,0.140042635690022
0,1,repair_state,dqcnfffs,4.0802676204924336e-07
0,1,repair_state,dqcng4te,1.8287239491395948e-07
0,1,repair_state,dqcnc0gn,8.600997504530786e-08
0,1,repair_state,dqcnfqc3,0.0013798176253859472
0,1,repair_state,dqcncx6x,1.9289098616569468e-05
0,1,repair_state,dqcne1qu,0.006104151948363531
0,1,repair_state,dqcn9xvx,0.06291378281914188
0,1,repair_state,dqcp1wg8,9.002377181665139e-06
0,1,repair_state,dqcp1gxv,0.02202144954658661
0,1,repair_state,dqcn9r0y,6.579333227525581e-06
0,1,repair_state,dqcnenmf,0.0015120363492547417
0,2,sales_state,dqcp176g,0.009902962465004555
0,2,sales_state,dqcnc7hq,0.009682830353731391
0,2,sales_state,dqcnc29k,0.001066456354350573
0,2,sales_state,dqcngqhc,0.0002829411903185896
0,2,sales_state,dqcnbbdq,4.673742889861967e-05
0,2,sales_state,dqcncsjm,0.020522348904796244
0,2,sales_state,dqcnbchm,1.1096354259195624e-05
0,2,sales_state,dqcng43b,0.00021551158506686967
0,2,sales_state,dqcnfpuz,0.03780844441098843
0,2,sales_state,dqcp473c,0.01385097473812063
0,2,sales_state,dqchf7jt,0.001264550829447594
0,2,sales_state,dqcncu6f,0.00832324266026448
0,2,sales_state,dqcncvkb,9.994807538196576e-06
0,2,sales_state,dqcnfk5z,0.10018932722463175
0,2,sales_state,dqcp1rx0,8.747266110153755e-06
0,2,sales_state,dqcp1yv9,3.406833341220104e-05
0,2,sales_state,dqcnctbb,0.0003085341017172665
0,2,sales_state,dqcne6ct,0.0019645577367757247
0,2,sales_state,dqcngjkj,0.0007921788541630898
0,2,sales_state,dqcner94,0.01269050480727546
0,2,sales_state,dqcnf6cg,0.0017712171155892372
0,2,sales_state,dqcncf4c,0.1630450094423363
0,2,sales_state,dqcnf6cj,0.0009922638922791685
0,2,sales_state,dqcncfq5,0.3016100089910387
0,2,sales_state,dqcne4gy,0.00717087413025225
0,2,sales_state,dqcng06w,0.15269151718970306
0,2,sales_state,dqcnf3uz,9.892630621923311e-05
0,2,sales_state,dqcnc6tb,0.25347871484114476
0,2,sales_state,dqcnc7bc,0.002098525503975055
0,2,sales_state,dqcp1z6r,0.0025088938514985235
0,2,sales_state,dqcncdq7,3.6864212134774654e-06
0,2,sales_state,dqcp1ys8,4.177146087518792e-06
0,2,sales_state,dqcp4kgx,0.000781297279360017
0,2,sales_state,dqcnc78q,6.566372409092486e-05
0,2,sales_state,dqcnf794,0.008773751592190028
0,2,sales_state,dqcncwc5,1.5300578644861155e-05
0,2,sales_state,dqcnc0y3,6.00750717515329e-06
0,2,sales_state,dqcp1rzr,0.0013137929712290447
0,2,sales_state,dqcncf6c,0.140042635690022
0,2,sales_state,dqcnfffs,4.0802676204924336e-07
0,2,sales_state,dqcng4te,1.8287239491395948e-07
0,2,sales_state,dqcnc0gn,8.600997504530786e-08
0,2,sales_state,dqcnfqc3,0.0013798176253859472
0,2,sales_state,dqcncx6x,1.9289098616569468e-05
0,2,sales_state,dqcne1qu,0.006104151948363531
0,2,sales_state,dqcn9xvx,0.06291378281914188
0,2,sales_state,dqcp1wg8,9.002377181665139e-06
0,2,sales_state,dqcp1gxv,0.02202144954658661
0,2,sales_state,dqcn9r0y,6.579333227525581e-06
0,2,sales_state,dqcnenmf,0.0015120363492547417
1,0,vacancy_state,dqcp176g,0.009118385215736118
1,0,vacancy_state,dqcnc7hq,0.008915536360631733
1,0,vacancy_state,dqcnc29k,0.0009812708843926598
1,0,vacancy_state,dqcngqhc,0.00026032435106830603
1,0,vacancy_state,dqcnbbdq,4.30006711023129e-05
1,0,vacancy_state,dqcncsjm,0.018912505569361308
1,0,vacancy_state,dqcnbchm,1.0209147816635417e-05
1,0,vacancy_state,dqcng43b,0.00019828364682458247
1,0,vacancy_state,dqcnfpuz,0.03489092323817444
1,0,vacancy_state,dqcp473c,0.012757640557225135
1,0,vacancy_state,dqchf7jt,0.0011635605728162713
1,0,vacancy_state,dqcncu6f,0.007662852470872324
1,0,vacancy_state,dqcncvkb,9.195674199450212e-06
1,0,vacancy_state,dqcnfk5z,0.09292300892282548
1,0,vacancy_state,dqcp1rx0,8.04787895655178e-06
1,0,vacancy_state,dqcp1yv9,3.13444652524922e-05
1,0,vacancy_state,dqcnctbb,0.00028387207985499865
1,0,vacancy_state,dqcne6ct,0.001807764331793009
1,0,vacancy_state,dqcngjkj,0.0007288858971544321
1,0,vacancy_state,dqcner94,0.011687687291205166
1,0,vacancy_state,dqcnf6cg,0.0016298292285924255
1,0,vacancy_state,dqcncf4c,0.1519900471153303
1,0,vacancy_state,dqcnf6cj,0.0009129992865910409
1,0,vacancy_state,dqcncfq5,0.284351864492791
1,0,vacancy_state,dqcne4gy,0.006601307560735764
1,0,vacancy_state,dqcng06w,0.14221926711148714
1,0,vacancy_state,dqcnf3uz,9.101731541755113e-05
1,0,vacancy_state,dqcnc6tb,0.2380359599055667
1,0,vacancy_state,dqcnc7bc,0.001931060679311297
1,0,vacancy_state,dqcp1z6r,0.0023087569117822594
1,0,vacancy_state,dqcncdq7,3.3916722471262717e-06
1,0,vacancy_state,dqcp1ys8,3.84316121047505e-06
1,0,vacancy_state,dqcp4kgx,0.0007188731053827486
1,0,vacancy_state,dqcnc78q,6.04138597773451e-05
1,0,vacancy_state,dqcnf794,0.008077907884489848
1,0,vacancy_state,dqcncwc5,1.4077229144414871e-05
