household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcp176g,dqcp17,0.4748621127022222,0.20862836123528983,0.0,0.8571428571428571,0.5088324569420021,0.0
dqcnc7hq,dqcnc7,0.5457664827666111,0.7445038889371242,0.0,0.8571428571428571,0.1293073671499701,0.0
dqcnc29k,dqcnc2,0.5947004504470721,0.7780988353709903,0.0,0.8571428571428571,0.4216932489717887,0.0
dqcngqhc,dqcngq,0.549663660754192,0.0893687028500984,0.0,0.5714285714285714,0.7818778563573461,0.25
dqcnbbdq,dqcnbb,0.4839942240307074,0.8963025933623555,0.25,0.42857142857142855,0.7842007905173141,0.0
dqcncsjm,dqcncs,0.4774224317346389,0.3332791095433284,1.0,0.42857142857142855,0.3141584842807816,0.0
dqcnbchm,dqcnbc,0.5297341873635856,0.6278811070189421,0.0,0.42857142857142855,0.5384967596004107,0.5
dqcng43b,dqcng4,0.5462234613945591,0.15377854620488565,0.0,0.14285714285714285,0.774769660716998,0.25
dqcnfpuz,dqcnfp,0.6891254544801874,0.36967230615653973,0.5,1.0,0.198331363928927,0.0
dqcp473c,dqcp47,0.36938121053548534,0.6408198723655523,0.0,0.42857142857142855,0.15162178774754895,0.0
dqchf7jt,dqchf7,0.6250828474560803,0.6505413894446037,0.0,0.14285714285714285,0.4884379995886925,0.0
dqcncu6f,dqcncu,0.8834030737655907,0.6385093419812389,0.25,0.5714285714285714,0.22682836758556216,0.0
dqcncvkb,dqcncv,0.5767760016864562,0.6153808796028856,0.75,0.14285714285714285,0.883790064733377,0.25
dqcnfk5z,dqcnfk,0.7593251904598686,0.30456996013214127,0.25,0.5714285714285714,0.0960389869568177,0.0
dqcp1rx0,dqcp1r,0.5467739680569637,0.3723845529585606,0.0,0.14285714285714285,0.7549768341246295,0.5
dqcp1yv9,dqcp1y,0.4022742005802251,0.5480748381352535,0.0,0.42857142857142855,0.43524771206792,0.5
dqcnctbb,dqcnct,0.18879718837352943,0.5455396743704106,0.75,0.14285714285714285,0.7650958895364613,0.0
dqcne6ct,dqcne6,0.3378867383845902,0.17851256640524027,0.0,0.5714285714285714,0.7625655438997905,0.0
dqcngjkj,dqcngj,0.4372716624479923,0.23560599843298208,0.0,0.7142857142857143,0.8517001258175207,0.0
dqcner94,dqcner,0.6853125295312704,0.643346750718137,0.25,0.14285714285714285,0.16248510677872635,0.0
dqcnf6cg,dqcnf6,0.680286359819627,0.09297985697291346,0.75,0.2857142857142857,0.8384880371919503,0.0
dqcncf4c,dqcncf,0.4412219118508106,0.15816158704437672,0.0,1.0,0.12070515212315923,0.0
dqcnf6cj,dqcnf6,0.7032451833578499,0.18364231883235363,0.75,0.2857142857142857,0.8566167307057275,0.0
dqcncfq5,dqcncf,0.40719925853791206,0.0,0.0,0.5714285714285714,0.11994897874483149,0.0
dqcne4gy,dqcne4,0.5508339408758031,0.8263144801297325,0.0,0.42857142857142855,0.11413694396703973,0.0
dqcng06w,dqcng0,0.6531832281815646,0.06142043593782333,0.0,0.5714285714285714,0.20093471378461156,0.0
dqcnf3uz,dqcnf3,0.07348852684960053,0.2520230420950269,0.75,0.2857142857142857,0.815845889281182,0.25
