household_id_1,household_id_2,link_type,time_step
dqcp176g,dqcnc29k,2.0,0
dqcp176g,dqcng43b,2.0,0
dqcp176g,dqcncvkb,2.0,0
dqcp176g,dqcng06w,2.0,0
dqcnc7hq,dqcngqhc,2.0,0
dqcnc7hq,dqcp473c,2.0,0
dqcnc7hq,dqcncvkb,2.0,0
dqcnc7hq,dqcnf6cg,2.0,0
dqcnc7hq,dqcncfq5,2.0,0
dqcnc7hq,dqcnc0gn,2.0,0
dqcnc7hq,dqcn9r0y,2.0,0
dqcnc7hq,dqcnenmf,2.0,0
dqcnc29k,dqcnbbdq,1.0,0
dqcnc29k,dqchf7jt,2.0,0
dqcnc29k,dqcnctbb,1.0,0
dqcnc29k,dqcncfq5,2.0,0
dqcnc29k,dqcng4te,2.0,0
dqcnc29k,dqcn9xvx,1.0,0
dqcngqhc,dqcnbbdq,2.0,0
dqcngqhc,dqcnf794,2.0,0
dqcngqhc,dqcncf6c,2.0,0
dqcngqhc,dqcp1wg8,2.0,0
dqcnbbdq,dqcncu6f,1.0,0
dqcnbbdq,dqcng4te,2.0,0
dqcncsjm,dqcnfk5z,2.0,0
dqcncsjm,dqcne6ct,2.0,0
dqcncsjm,dqcnf6cj,2.0,0
dqcncsjm,dqcng06w,2.0,0
dqcncsjm,dqcp1ys8,1.0,0
dqcncsjm,dqcp4kgx,2.0,0
dqcncsjm,dqcnfqc3,2.0,0
dqcnbchm,dqcne6ct,2.0,0
dqcnbchm,dqcncfq5,2.0,0
dqcnbchm,dqcnfqc3,2.0,0
dqcng43b,dqcnf6cj,2.0,0
dqcng43b,dqcnfffs,2.0,0
dqcng43b,dqcng4te,2.0,0
dqcnfpuz,dqcp1z6r,2.0,0
dqcnfpuz,dqcp1ys8,2.0,0
dqcnfpuz,dqcnc0y3,2.0,0
dqcnfpuz,dqcn9r0y,2.0,0
dqcp473c,dqcne6ct,2.0,0
dqcp473c,dqcner94,2.0,0
dqcp473c,dqcnc7bc,2.0,0
dqcp473c,dqcnenmf,2.0,0
dqcncu6f,dqcnf6cg,2.0,0
dqcncu6f,dqcng4te,2.0,0
dqcncu6f,dqcnenmf,2.0,0
dqcncvkb,dqcne6ct,2.0,0
dqcncvkb,dqcner94,2.0,0
dqcncvkb,dqcp1z6r,2.0,0
dqcncvkb,dqcncwc5,2.0,0
dqcnfk5z,dqcngjkj,2.0,0
dqcp1rx0,dqcne6ct,2.0,0
dqcp1rx0,dqcnc78q,2.0,0
dqcp1rx0,dqcp1rzr,2.0,0
dqcp1rx0,dqcnfffs,2.0,0
dqcp1rx0,dqcp1wg8,2.0,0
dqcp1yv9,dqcnf6cg,2.0,0
dqcp1yv9,dqcne4gy,2.0,0
dqcp1yv9,dqcnc0gn,2.0,0
dqcp1yv9,dqcnenmf,2.0,0
dqcnctbb,dqcncfq5,2.0,0
dqcnctbb,dqcp1z6r,2.0,0
dqcnctbb,dqcnf794,2.0,0
dqcne6ct,dqcngjkj,2.0,0
dqcne6ct,dqcncfq5,2.0,0
dqcne6ct,dqcnc7bc,2.0,0
dqcne6ct,dqcp4kgx,2.0,0
dqcngjkj,dqcncf4c,2.0,0
dqcngjkj,dqcne4gy,2.0,0
