P_no_link,P_bonding,P_bridging
0.6220699389669814,0.10053083249526441,0.2773992285377543
0.6587026773400979,0.06975486649731075,0.27154245616259143
0.7005697657914021,0.020501124413042155,0.27892910979555585
0.7210142157586125,0.02550038996453332,0.25348539427685424
0.7435186288764246,0.010721463833441748,0.24575990729013364
0.6954617008303534,0.041040687488521355,0.2634976116811252
0.7010520604651623,0.024599820226354107,0.2743481193084836
0.6033864735505021,0.17270294741860648,0.2239105790308915
0.5882248915710686,0.14914251290733288,0.26263259552159857
0.8657703098120382,8.657703098120366e-09,0.1342296815302588
0.623264963419714,0.12451807057162932,0.2522169660086567
0.6185695118569118,0.12393034357046825,0.25750014457261994
0.6393938841150815,0.09243148018620381,0.2681746356987147
0.615095227198448,0.1263544364926416,0.25855033630891044
0.6740306137889264,0.09775435247249124,0.22821503373858246
0.6522814013974707,0.09104747128168013,0.25667112732084923
0.7070127440342924,0.0020797122512995697,0.2909075437144081
0.6733393973392301,0.03876426524182157,0.2878963374189483
0.7114971440858598,0.008348143490281257,0.28015471242385886
0.7733592233193165,0.0032372020643538554,0.22340357461632962
0.6510675300678481,0.06506020346684488,0.2838722664653071
0.7546684133734314,0.005400615786794847,0.2399309708397739
0.6533796254486655,0.07137333019011242,0.2752470443612221
0.7674963778804175,0.0005428044987175552,0.23196081762086493
0.7255247804118742,0.008919987798085213,0.2655552317900406
0.7003654331220232,0.035852870514847125,0.26378169636312965
0.7599524771052437,0.004665217920732501,0.23538230497402374
0.6487133977776801,0.0758352856679293,0.27545131655439054
0.5931670773399219,0.1391922504416724,0.26764067221840576
0.7434891868434349,0.008430950372216672,0.24807986278434854
0.6451770948888215,0.08781231509562405,0.2670105900155544
0.6647766158807802,0.10506178281230182,0.2301616013069181
0.6788855690543003,0.06772038748745661,0.2533940434582431
0.6704520492736141,0.05007510618321271,0.2794728445431733
0.6367059673529386,0.10087663484908305,0.26241739779797835
0.6804721001404787,0.04002063377361488,0.2795072660859066
0.6507956772622497,0.0962239621287279,0.25298036060902246
0.6477238029615274,0.0837128386664663,0.2685633583720063
0.6796224542133762,0.036633491257063694,0.2837440545295601
0.6960720721641827,0.021735258830342385,0.28219266900547496
0.7512230195496842,0.005874587648573258,0.24290239280174242
0.6473753465569011,0.08018400916368175,0.27244064427941705
0.6547259424211705,0.07609217716498651,0.26918188041384306
0.7472263585562052,0.0006814619463513817,0.2520921794974434
0.6945325935666645,0.03982523471396218,0.2656421717193733
0.7807196898778037,0.013795148273398774,0.20548516184879756
0.6699713222463762,0.06963856713042327,0.26039011062320044
0.7256835193318447,0.020193651666471402,0.2541228290016839
0.7141452297231528,0.004530062045061668,0.2813247082317857
0.554387882207537,0.20057425590507766,0.24503786188738536
0.7081127300085054,0.019753093632674287,0.2721341763588204
0.665104213250355,0.08358070825622098,0.2513150784934242
0.7361507179224206,0.014935822244033716,0.24891345983354565
0.6501260523593319,0.09460338948980772,0.2552705581508604
0.6722342971618711,0.05977127179742193,0.2679944310407069
0.6598893816499725,0.10626301075969417,0.23384760759033327
0.6357324309296426,0.08672097603953832,0.2775465930308191
0.8592809744265859,8.592809744265876e-09,0.14071901698060443
0.6097241374391904,0.14059989249654578,0.24967597006426379
0.5988374734653722,0.14992660793620732,0.2512359185984204
0.6327727681541312,0.10449863961525035,0.2627285922306184
0.7139047696217014,0.021445684701573955,0.26464954567672466
0.7654305571586125,0.00821938744034066,0.22635005540104675
0.5931991801611325,0.1572505948752331,0.2495502249636344
0.6911986193948413,0.019451310544559633,0.2893500700605991
0.6437944594303809,0.07082513717780044,0.2853804033918186
0.6979421219114644,0.024245395414363068,0.2778124826741725
0.7453088008138093,0.014601427469750877,0.2400897717164397
0.5191498304423257,0.22963104235917606,0.2512191271984983
0.7295026641172959,0.016422448746213132,0.25407488713649085
0.5505355042602385,0.1979477305528362,0.2515167651869254
