household_id_1,household_id_2,link_type,timestep
41,1,2.0,0
41,30,2.0,0
41,48,2.0,0
41,21,2.0,0
41,23,2.0,0
12,1,2.0,0
12,20,2.0,0
12,14,2.0,0
12,36,2.0,0
12,11,2.0,0
12,32,1.0,0
12,6,2.0,0
12,35,2.0,0
12,22,2.0,0
8,40,2.0,0
8,18,2.0,0
8,30,2.0,0
8,16,2.0,0
8,13,1.0,0
8,50,2.0,0
8,10,2.0,0
8,32,2.0,0
8,35,2.0,0
40,4,2.0,0
40,34,2.0,0
40,30,2.0,0
40,46,2.0,0
40,38,1.0,0
40,3,2.0,0
40,2,2.0,0
4,25,2.0,0
4,24,2.0,0
4,36,2.0,0
4,9,2.0,0
4,7,2.0,0
4,38,2.0,0
4,23,2.0,0
4,45,2.0,0
4,26,2.0,0
17,33,2.0,0
17,27,2.0,0
17,30,2.0,0
17,24,2.0,0
17,11,2.0,0
17,44,2.0,0
17,22,2.0,0
5,34,2.0,0
5,49,2.0,0
5,36,2.0,0
5,22,2.0,0
37,43,2.0,0
37,25,2.0,0
37,50,2.0,0
37,15,2.0,0
34,32,2.0,0
34,45,2.0,0
49,27,2.0,0
49,21,2.0,0
49,44,2.0,0
1,30,2.0,0
19,18,2.0,0
19,11,2.0,0
19,13,1.0,0
19,44,2.0,0
19,22,2.0,0
19,2,2.0,0
20,28,2.0,0
20,46,2.0,0
20,7,2.0,0
20,44,2.0,0
20,6,2.0,0
20,35,2.0,0
20,23,2.0,0
20,45,2.0,0
20,2,2.0,0
33,25,2.0,0
33,16,2.0,0
33,24,2.0,0
33,48,2.0,0
33,31,2.0,0
33,21,2.0,0
33,42,2.0,0
33,26,2.0,0
43,16,2.0,0
43,36,2.0,0
43,22,2.0,0
43,42,2.0,0
47,10,2.0,0
47,22,2.0,0
18,27,2.0,0
18,24,2.0,0
18,10,2.0,0
18,21,2.0,0
18,7,2.0,0
25,11,2.0,0
25,31,2.0,0
39,24,2.0,0
39,10,2.0,0
39,45,2.0,0
39,2,2.0,0
27,48,2.0,0
27,31,2.0,0
27,6,2.0,0
27,23,1.0,0
29,16,1.0,0
29,50,2.0,0
29,31,2.0,0
29,32,2.0,0
14,28,2.0,0
14,11,2.0,0
14,50,2.0,0
14,7,2.0,0
14,26,2.0,0
30,11,2.0,0
30,32,1.0,0
30,6,2.0,0
30,45,2.0,0
16,9,2.0,0
16,2,2.0,0
16,26,2.0,0
24,50,2.0,0
24,21,2.0,0
36,21,2.0,0
36,45,2.0,0
28,10,2.0,0
28,32,2.0,0
9,50,2.0,0
9,10,2.0,0
9,7,2.0,0
9,15,1.0,0
9,23,2.0,0
9,3,2.0,0
11,21,2.0,0
48,45,2.0,0
13,38,2.0,0
13,35,2.0,0
13,42,2.0,0
46,26,2.0,0
50,21,2.0,0
50,45,2.0,0
50,2,2.0,0
10,21,2.0,0
10,38,2.0,0
31,15,2.0,0
31,6,2.0,0
31,42,2.0,0
21,44,2.0,0
7,22,2.0,0
44,6,2.0,0
32,38,2.0,0
32,3,2.0,0
38,6,2.0,0
38,45,2.0,0
35,23,2.0,0
22,23,2.0,0
22,45,2.0,0
23,3,2.0,0
42,2,2.0,0
41,43,1.0,1
41,13,2.0,1
12,17,2.0,1
12,5,2.0,1
12,20,2.0,1
12,33,2.0,1
12,47,2.0,1
12,27,2.0,1
12,29,2.0,1
12,16,2.0,1
12,28,2.0,1
12,9,2.0,1
12,15,2.0,1
12,35,2.0,1
12,22,2.0,1
12,3,2.0,1
12,42,2.0,1
12,26,2.0,1
8,5,2.0,1
8,49,2.0,1
8,43,2.0,1
8,18,2.0,1
8,25,2.0,1
8,16,2.0,1
8,13,1.0,1
8,50,2.0,1
8,15,2.0,1
8,6,2.0,1
8,35,2.0,1
8,22,2.0,1
8,42,2.0,1
8,26,2.0,1
40,47,2.0,1
40,18,2.0,1
40,27,2.0,1
40,29,2.0,1
40,30,2.0,1
40,9,2.0,1
40,46,2.0,1
40,44,2.0,1
40,15,1.0,1
40,38,1.0,1
40,23,2.0,1
40,3,2.0,1
40,42,2.0,1
40,2,2.0,1
40,26,2.0,1
4,17,2.0,1
4,47,2.0,1
4,25,2.0,1
4,27,2.0,1
4,29,2.0,1
4,30,2.0,1
4,36,2.0,1
4,9,2.0,1
4,11,2.0,1
4,50,2.0,1
4,35,2.0,1
4,22,2.0,1
4,23,2.0,1
17,5,2.0,1
17,49,2.0,1
17,1,2.0,1
17,43,2.0,1
17,18,2.0,1
17,25,2.0,1
17,39,2.0,1
17,24,2.0,1
17,28,2.0,1
17,11,2.0,1
17,10,2.0,1
17,15,2.0,1
17,22,2.0,1
17,23,2.0,1
17,3,2.0,1
17,2,2.0,1
5,49,2.0,1
5,27,2.0,1
5,30,2.0,1
5,16,2.0,1
5,36,2.0,1
5,11,2.0,1
5,13,2.0,1
5,44,2.0,1
5,32,2.0,1
5,6,2.0,1
5,22,2.0,1
5,23,2.0,1
5,45,2.0,1
37,43,2.0,1
37,27,2.0,1
37,24,2.0,1
34,45,2.0,1
49,25,2.0,1
49,27,2.0,1
49,16,2.0,1
49,50,2.0,1
49,21,2.0,1
49,44,2.0,1
49,32,2.0,1
49,38,2.0,1
49,35,2.0,1
49,23,2.0,1
49,3,2.0,1
49,26,2.0,1
1,43,2.0,1
1,9,2.0,1
1,48,2.0,1
1,13,2.0,1
1,21,2.0,1
1,3,2.0,1
1,2,2.0,1
19,29,2.0,1
19,48,2.0,1
19,46,2.0,1
19,50,2.0,1
19,10,1.0,1
19,44,2.0,1
19,15,2.0,1
19,32,2.0,1
19,38,2.0,1
19,45,2.0,1
19,42,2.0,1
20,18,2.0,1
20,30,2.0,1
20,9,2.0,1
20,46,2.0,1
20,50,2.0,1
20,21,2.0,1
20,15,2.0,1
