78	2010-01-29T14:56:40Z	40.7451576082	-73.592404797	320037
370	2009-12-26T23:23:59Z	40.79220527	-73.67460924	275052
370	2009-12-24T06:14:10Z	40.7905978167	-73.6265093667	135828
370	2009-12-24T00:19:54Z	40.7557867	-73.4214492167	261441
370	2009-12-23T06:18:05Z	40.7905978167	-73.6265093667	135828
370	2009-11-27T17:54:26Z	40.7395721632	-73.6133771658	137902
370	2009-11-27T17:46:33Z	40.7380878049	-73.6129045486	50033
370	2009-11-26T23:08:06Z	40.7905978167	-73.6265093667	135828
372	2010-08-25T16:42:06Z	40.7974635849	-73.6687119893	2417367
372	2010-08-25T16:08:02Z	40.7973271661	-73.668178113	1083959
533	2010-07-04T00:03:02Z	40.7473574667	-73.64512625	1115858
578	2010-08-19T16:08:10Z	40.584821065	-73.675893148	1496773
578	2010-08-19T15:04:26Z	40.5884382833	-73.6674631167	944775
578	2010-08-19T14:14:03Z	40.588591332	-73.666164538	1929584
578	2010-08-19T14:08:40Z	40.588164539	-73.665934056	1930048
578	2010-08-19T13:58:14Z	40.5847485158	-73.666809598	213730
578	2010-08-19T00:00:53Z	40.5847485158	-73.666809598	213730
578	2010-08-18T23:26:54Z	40.584069432	-73.666542574	1991749
578	2010-08-18T20:11:23Z	40.5835441667	-73.6594245	1176950
578	2010-08-18T20:10:42Z	40.5835029	-73.6608094333	1167528
578	2010-08-18T18:04:14Z	40.584069432	-73.666542574	1991749
578	2010-08-18T14:34:05Z	40.588626118	-73.666258066	1976951
578	2010-08-18T14:18:44Z	40.588164539	-73.665934056	1930048
578	2010-08-18T13:43:49Z	40.584821065	-73.675893148	1496773
578	2010-08-18T03:23:04Z	40.5847485158	-73.666809598	213730
578	2010-08-18T00:15:22Z	40.5835441667	-73.6594245	1176950
578	2010-08-18T00:13:55Z	40.5835029	-73.6608094333	1167528
578	2010-08-17T23:56:52Z	40.584821065	-73.675893148	1496773
578	2010-08-17T23:55:37Z	40.587822709	-73.666791927	1955300
578	2010-08-17T23:42:37Z	40.588164539	-73.665934056	1930048
578	2010-08-17T17:23:57Z	40.584821065	-73.675893148	1496773
578	2010-08-17T15:21:57Z	40.5847485158	-73.666809598	213730
578	2010-08-17T13:45:56Z	40.5884382833	-73.6674631167	944775
578	2010-08-17T13:39:07Z	40.588164539	-73.665934056	1930048
578	2010-08-17T12:56:03Z	40.588591332	-73.666164538	1929584
578	2010-08-17T01:49:43Z	40.5847485158	-73.666809598	213730
578	2010-08-17T00:43:51Z	40.5835029	-73.6608094333	1167528
578	2010-08-17T00:43:43Z	40.5835029	-73.6608094333	1167528
578	2010-08-16T23:29:18Z	40.5877457377	-73.663978546	874185
578	2010-08-16T23:27:42Z	40.588717777	-73.664644026	1497314
578	2010-08-16T22:45:25Z	40.5847485158	-73.666809598	213730
578	2010-08-16T18:21:28Z	40.5835029	-73.6608094333	1167528
578	2010-08-16T18:21:19Z	40.5835029	-73.6608094333	1167528
578	2010-08-16T16:19:31Z	40.584821065	-73.675893148	1496773
578	2010-08-16T16:18:44Z	40.5847485158	-73.666809598	213730
607	2010-09-09T04:01:55Z	40.6324478419	-73.2185822725	501732
682	2010-05-31T01:58:32Z	40.5835441667	-73.6594245	1176950
704	2010-08-19T22:24:37Z	40.8820284333	-73.2539852667	644339
704	2010-08-18T20:58:43Z	40.8424650667	-73.294511	1012520
704	2010-08-17T17:43:30Z	40.8161449005	-73.2939028575	202408
704	2010-08-17T16:37:30Z	40.863944808	-73.321498837	1829897
704	2010-08-16T20:58:05Z	40.8553922614	-73.1930821628	651894
704	2010-08-16T18:42:53Z	40.8639960739	-73.1307177714	73683
704	2010-08-09T11:35:37Z	40.8387154	-73.3166529167	153385
704	2010-08-08T00:40:59Z	40.84047317	-73.31335294	872184
704	2010-08-03T14:08:48Z	40.7392599237	-73.6147904714	543255
704	2010-08-03T14:07:58Z	40.7380593525	-73.6121481657	42503
704	2010-08-03T14:07:45Z	40.7387729768	-73.6147067547	290944
704	2010-08-03T14:07:22Z	40.737844783	-73.61330107	1365518
704	2010-08-03T14:06:46Z	40.74232268	-73.61392474	408687
704	2010-08-03T13:40:08Z	40.7387729768	-73.6147067547	290923
704	2010-08-03T13:39:34Z	40.7373409956	-73.61287385	935742
704	2010-08-03T13:39:24Z	40.7379467	-73.6141216	1205029
704	2010-08-03T13:31:47Z	40.738477421	-73.613438186	1440783
704	2010-08-03T13:29:08Z	40.738938931	-73.612975783	1440899
704	2010-08-03T13:26:54Z	40.7404111333	-73.6128310333	542883
704	2010-08-03T13:26:19Z	40.7380878049	-73.6129045486	50033
868	2010-08-08T22:54:11Z	40.8799263	-73.3253897	128951
868	2010-08-08T22:54:02Z	40.88068085	-73.3269719333	766980
868	2010-08-08T22:44:45Z	40.900125291	-73.3508741856	1583667
868	2010-08-08T22:43:51Z	40.9007334942	-73.3492219448	1583658
868	2010-08-08T22:42:31Z	40.9000766345	-73.3511209488	1583655
868	2010-08-08T22:41:26Z	40.9003766823	-73.3510673046	1583652
868	2010-08-08T22:39:29Z	40.9003929011	-73.3509600163	1583638
868	2010-08-08T22:39:00Z	40.9003361354	-73.35111022	1583635
868	2010-08-08T22:36:17Z	40.9004658855	-73.3505523205	1583625
868	2010-08-08T22:33:39Z	40.9000523063	-73.3513569832	1583613
868	2010-08-08T22:32:53Z	40.9002365333	-73.3515344167	1583610
868	2010-08-08T22:31:45Z	40.9002874791	-73.3514642715	1583604
868	2010-08-08T22:30:58Z	40.8999387743	-73.3515179157	1583600
868	2010-08-08T22:30:28Z	40.8997360381	-73.3514964581	1583599
868	2010-08-08T22:29:52Z	40.8997846948	-73.3515071869	1583597
868	2010-08-08T19:47:47Z	40.9001820569	-73.3505308628	1582859
868	2010-08-08T19:46:28Z	40.9013984565	-73.343449831	1582850
868	2010-08-08T19:45:43Z	40.9007416035	-73.349146843	1582844
868	2010-08-08T19:43:34Z	40.9008632434	-73.3464753628	1582824
868	2010-08-08T19:42:17Z	40.8991359353	-73.3517324924	1582815
868	2010-08-08T19:40:32Z	40.8994603158	-73.3302855492	1582802
868	2010-08-08T17:58:22Z	40.9005794166	-73.349930048	1582138
868	2010-08-08T17:56:45Z	40.9004091198	-73.3508527279	1582125
868	2010-08-08T17:55:55Z	40.9008389155	-73.3465504646	1582115
868	2010-08-08T17:55:11Z	40.9009929925	-73.3473229408	1582108
868	2010-08-08T17:53:42Z	40.8984648	-73.3524381	251563
868	2010-08-08T17:43:04Z	40.9011065227	-73.3469045162	1582022
868	2010-08-08T17:42:26Z	40.9008713528	-73.3463037014	1582019
868	2010-08-08T17:41:08Z	40.9008875714	-73.3463251591	1582007
868	2010-08-08T17:38:06Z	40.9008226968	-73.3465397358	1581988
868	2010-08-08T17:36:44Z	40.9011065227	-73.3467650414	1581980
868	2010-08-08T17:35:42Z	40.9011416	-73.34653385	1581965
868	2010-08-08T17:35:06Z	40.9011053667	-73.3467065167	1581964
868	2010-08-08T17:34:05Z	40.9012143667	-73.3464545833	1581956
868	2010-08-08T17:33:16Z	40.9008875714	-73.3462393284	1581949
868	2010-08-08T17:27:23Z	40.9009929925	-73.3443510532	1581901
868	2010-08-08T17:25:46Z	40.9008389155	-73.3436214924	1581888
868	2010-08-08T17:24:50Z	40.9008875714	-73.341550827	1581881
868	2010-08-08T17:21:17Z	40.9022255955	-73.3388257027	1581853
868	2010-08-08T17:17:36Z	40.9011795062	-73.3364224434	1581829
868	2010-08-08T16:48:12Z	40.8986412519	-73.3312833309	1581621
868	2010-08-08T15:56:26Z	40.8993190166	-73.3295049262	170561
868	2010-08-08T15:41:39Z	40.868181058	-73.3646776507	128961
868	2010-08-08T15:29:03Z	40.8534142	-73.4118615333	124554
868	2010-08-08T15:28:54Z	40.852932133	-73.4102744	1197747
868	2010-08-08T15:28:44Z	40.8527684212	-73.4105104208	1054689
868	2010-08-08T15:24:05Z	40.8364113337	-73.4537778009	129013
868	2010-08-08T15:16:57Z	40.8249326787	-73.5000157356	129029
868	2010-08-08T15:09:21Z	40.7677209377	-73.5274225473	1244261
868	2010-08-08T15:09:12Z	40.7671597636	-73.5285437107	123893
868	2010-08-08T15:04:19Z	40.74768167	-73.58929377	219898
868	2010-08-08T15:00:56Z	40.7399475553	-73.6396545435	344068
868	2010-08-08T14:58:46Z	40.735223233	-73.6624689	1473558
991	2010-07-17T15:16:43Z	40.7895260303	-73.0978345871	98739
995	2010-07-10T21:03:04Z	40.80309486	-73.16799241	390293
995	2010-07-10T20:17:45Z	40.8333282471	-73.1468963623	274150
995	2010-07-10T19:09:21Z	40.81466972	-73.11452841	1041669
1051	2010-06-29T13:46:00Z	40.7883181	-73.1384189	810087
1122	2010-10-07T04:20:59Z	40.8132144648	-73.1715103029	549575
1327	2010-10-21T02:34:01Z	40.7344544667	-73.4858890333	525998
1327	2010-10-21T02:06:54Z	40.7429580816	-73.4784775546	987451
1327	2010-10-21T02:02:46Z	40.7089390897	-73.4823453426	384260
1327	2010-10-21T01:52:06Z	40.72771905	-73.6003760333	572496
1327	2010-10-21T01:51:50Z	40.7285759067	-73.5975730419	1299421
1327	2010-10-21T01:47:16Z	40.76178845	-73.583490733	1562306
1327	2010-10-20T05:22:06Z	40.72771905	-73.6003760333	572496
1327	2010-10-20T05:21:55Z	40.7285759067	-73.5975730419	1299421
1327	2010-10-20T05:21:40Z	40.7198105824	-73.5849800158	154677
1327	2010-10-20T05:21:23Z	40.722778	-73.590556	39476
1327	2010-10-20T02:04:16Z	40.7344544667	-73.4858890333	525998
1327	2010-10-20T01:18:56Z	40.725668426	-73.4880783476	1140878
1327	2010-10-20T00:28:58Z	40.72486346	-73.47779929	883510
1327	2010-10-19T23:17:11Z	40.7285759067	-73.5975730419	1299421
1327	2010-10-19T23:16:59Z	40.72771905	-73.6003760333	572496
1327	2010-10-19T13:53:21Z	40.7380593525	-73.6121481657	42503
1327	2010-10-19T13:52:57Z	40.7380878049	-73.6129045486	50033
1327	2010-10-19T05:11:34Z	40.75036499	-73.63804245	1457773
1327	2010-10-19T05:03:21Z	40.735223233	-73.6624689	1473558
