household_id_1,household_id_2,link_type,timestep
41,12,1.0,0
41,8,2.0,0
41,40,2.0,0
41,17,1.0,0
41,37,1.0,0
41,34,2.0,0
41,20,2.0,0
41,33,1.0,0
41,43,1.0,0
41,25,1.0,0
41,30,2.0,0
41,24,2.0,0
41,11,1.0,0
41,31,1.0,0
41,32,2.0,0
41,42,1.0,0
12,8,1.0,0
12,49,1.0,0
12,39,1.0,0
12,24,2.0,0
12,13,1.0,0
12,31,1.0,0
12,21,1.0,0
12,7,2.0,0
12,44,2.0,0
12,6,2.0,0
12,35,1.0,0
12,42,1.0,0
8,5,1.0,0
8,43,2.0,0
8,27,2.0,0
8,14,1.0,0
8,9,2.0,0
8,13,2.0,0
8,31,1.0,0
8,32,2.0,0
8,42,2.0,0
40,5,1.0,0
40,37,1.0,0
40,18,1.0,0
40,27,2.0,0
40,16,2.0,0
40,15,2.0,0
40,6,2.0,0
40,23,1.0,0
40,2,2.0,0
4,5,2.0,0
4,43,2.0,0
4,18,1.0,0
4,14,1.0,0
4,36,2.0,0
4,28,2.0,0
4,6,1.0,0
17,25,1.0,0
17,13,1.0,0
17,50,1.0,0
17,31,2.0,0
17,7,1.0,0
17,6,2.0,0
17,22,1.0,0
17,23,1.0,0
17,45,2.0,0
5,1,1.0,0
5,47,1.0,0
5,39,2.0,0
5,13,1.0,0
5,10,1.0,0
5,21,2.0,0
5,6,2.0,0
5,23,2.0,0
37,19,2.0,0
37,25,2.0,0
37,44,2.0,0
37,15,2.0,0
37,35,2.0,0
34,1,1.0,0
34,33,1.0,0
34,43,1.0,0
34,29,1.0,0
34,14,2.0,0
34,11,2.0,0
34,7,1.0,0
34,44,2.0,0
34,15,1.0,0
34,42,1.0,0
49,39,2.0,0
49,29,2.0,0
49,30,2.0,0
49,9,2.0,0
49,11,2.0,0
49,13,2.0,0
49,10,1.0,0
49,31,2.0,0
49,21,1.0,0
49,22,2.0,0
49,2,1.0,0
1,19,2.0,0
1,33,1.0,0
1,25,1.0,0
1,29,1.0,0
1,14,2.0,0
1,11,1.0,0
1,46,2.0,0
1,21,2.0,0
1,6,1.0,0
1,35,2.0,0
19,43,1.0,0
19,7,2.0,0
19,42,2.0,0
20,25,1.0,0
20,29,1.0,0
20,14,1.0,0
20,24,2.0,0
20,36,2.0,0
20,28,2.0,0
20,11,2.0,0
20,13,1.0,0
20,50,1.0,0
20,7,1.0,0
20,2,1.0,0
33,29,2.0,0
33,3,1.0,0
33,45,1.0,0
33,26,2.0,0
43,28,2.0,0
43,44,1.0,0
43,6,2.0,0
43,45,1.0,0
47,9,1.0,0
47,46,1.0,0
47,10,1.0,0
47,32,2.0,0
47,38,2.0,0
47,35,2.0,0
47,23,2.0,0
47,45,2.0,0
18,16,2.0,0
18,9,1.0,0
18,48,1.0,0
18,50,2.0,0
18,31,1.0,0
18,32,2.0,0
18,38,2.0,0
18,35,2.0,0
25,30,1.0,0
25,10,1.0,0
25,35,1.0,0
25,3,2.0,0
25,42,1.0,0
39,28,2.0,0
39,38,1.0,0
39,22,1.0,0
39,23,2.0,0
27,29,1.0,0
27,14,1.0,0
27,30,1.0,0
27,24,2.0,0
27,36,2.0,0
27,48,1.0,0
27,21,2.0,0
27,44,1.0,0
27,6,1.0,0
27,23,2.0,0
27,42,1.0,0
29,11,2.0,0
29,46,1.0,0
29,31,2.0,0
29,44,2.0,0
29,38,1.0,0
29,22,2.0,0
29,3,2.0,0
14,36,1.0,0
14,13,1.0,0
14,44,2.0,0
14,6,1.0,0
14,23,1.0,0
30,48,1.0,0
30,50,2.0,0
30,10,1.0,0
30,44,2.0,0
30,35,2.0,0
16,36,2.0,0
16,48,2.0,0
16,13,1.0,0
16,10,1.0,0
16,21,2.0,0
16,15,2.0,0
16,32,1.0,0
16,6,1.0,0
16,26,1.0,0
24,13,1.0,0
24,50,2.0,0
24,3,1.0,0
24,26,1.0,0
36,9,1.0,0
36,46,1.0,0
36,7,2.0,0
36,32,1.0,0
36,45,2.0,0
28,13,2.0,0
28,50,2.0,0
28,15,2.0,0
28,23,2.0,0
9,13,2.0,0
9,10,2.0,0
9,35,1.0,0
9,23,2.0,0
9,3,1.0,0
11,50,2.0,0
11,2,2.0,0
11,26,2.0,0
48,31,1.0,0
48,44,1.0,0
48,22,2.0,0
13,21,2.0,0
13,32,1.0,0
13,22,1.0,0
13,45,2.0,0
13,42,1.0,0
46,6,1.0,0
46,22,1.0,0
46,23,2.0,0
46,3,2.0,0
50,44,2.0,0
50,15,1.0,0
10,31,2.0,0
10,7,2.0,0
10,45,1.0,0
10,2,2.0,0
31,7,1.0,0
31,32,1.0,0
31,3,1.0,0
31,2,1.0,0
21,32,1.0,0
21,6,2.0,0
21,23,1.0,0
21,42,1.0,0
7,15,2.0,0
7,38,2.0,0
7,6,1.0,0
7,42,2.0,0
7,26,1.0,0
15,32,2.0,0
15,23,1.0,0
15,3,1.0,0
6,3,1.0,0
6,42,1.0,0
35,26,1.0,0
22,23,1.0,0
22,2,1.0,0
23,3,1.0,0
45,42,1.0,0
42,26,1.0,0
41,12,1.0,1
41,4,1.0,1
41,17,1.0,1
41,19,2.0,1
41,33,1.0,1
41,11,1.0,1
41,46,1.0,1
41,10,2.0,1
41,22,1.0,1
12,17,1.0,1
12,34,2.0,1
12,49,1.0,1
12,20,1.0,1
12,47,2.0,1
12,25,1.0,1
12,29,1.0,1
12,14,1.0,1
12,46,2.0,1
12,7,2.0,1
12,6,2.0,1
12,35,1.0,1
12,42,1.0,1
12,26,1.0,1
8,5,1.0,1
8,19,1.0,1
8,33,1.0,1
8,48,1.0,1
8,46,1.0,1
8,44,2.0,1
8,6,1.0,1
40,4,2.0,1
40,5,1.0,1
40,37,1.0,1
40,34,2.0,1
40,19,2.0,1
40,20,1.0,1
40,47,2.0,1
40,18,1.0,1
40,39,2.0,1
40,27,2.0,1
40,14,2.0,1
40,50,1.0,1
40,21,1.0,1
40,44,2.0,1
40,35,1.0,1
40,23,1.0,1
40,26,1.0,1
4,27,1.0,1
4,11,1.0,1
4,48,1.0,1
4,31,1.0,1
4,32,1.0,1
4,6,1.0,1
4,42,1.0,1
17,5,1.0,1
17,34,2.0,1
17,19,2.0,1
17,47,2.0,1
17,29,1.0,1
17,14,2.0,1
17,13,1.0,1
17,50,1.0,1
17,21,1.0,1
17,22,1.0,1
17,23,1.0,1
17,3,1.0,1
17,2,1.0,1
5,19,2.0,1
5,20,2.0,1
5,25,1.0,1
5,9,1.0,1
5,44,2.0,1
5,35,2.0,1
5,22,2.0,1
37,34,1.0,1
37,16,1.0,1
37,36,1.0,1
37,11,1.0,1
37,46,2.0,1
37,10,1.0,1
37,31,1.0,1
37,6,1.0,1
37,22,2.0,1
37,42,1.0,1
34,49,1.0,1
34,27,1.0,1
34,29,1.0,1
34,36,1.0,1
34,50,1.0,1
34,21,1.0,1
34,44,2.0,1
34,38,1.0,1
34,6,1.0,1
34,2,2.0,1
34,26,2.0,1
49,20,1.0,1
49,33,1.0,1
49,18,2.0,1
49,29,2.0,1
49,13,2.0,1
49,46,1.0,1
49,10,1.0,1
49,21,1.0,1
49,38,1.0,1
49,6,1.0,1
49,2,1.0,1
1,20,2.0,1
1,27,1.0,1
1,29,1.0,1
1,16,1.0,1
1,11,1.0,1
1,50,1.0,1
1,7,2.0,1
1,38,1.0,1
1,23,1.0,1
19,43,1.0,1
19,46,1.0,1
19,10,2.0,1
19,38,1.0,1
19,3,2.0,1
19,45,1.0,1
20,47,1.0,1
20,25,1.0,1
20,29,1.0,1
20,14,1.0,1
20,16,1.0,1
20,28,2.0,1
20,9,1.0,1
20,48,1.0,1
20,13,1.0,1
20,35,2.0,1
20,3,1.0,1
20,42,1.0,1
20,2,1.0,1
33,18,1.0,1
33,39,2.0,1
33,9,1.0,1
33,11,1.0,1
33,48,1.0,1
33,13,2.0,1
33,50,2.0,1
33,7,2.0,1
