household_id,latitude,longitude
1,39.10882430690751,-76.56658563152877
2,39.125680953564256,-76.49752111752898
3,39.09654715837885,-76.53292790609882
4,38.927957656525024,-76.78644069363074
5,39.13758376329705,-76.62113707220306
6,38.978994455565065,-76.37375886297913
7,38.955081849276525,-76.6350196802864
8,38.80640370445016,-76.51725188041753
9,38.956668039053,-76.66331810135387
10,39.098546246356754,-76.52941574510172
11,38.92847450328344,-76.7780452081635
12,39.09238621951343,-76.5296562295
13,38.978197786643015,-76.60891797144268
14,39.07902895357513,-76.67381032813357
15,38.95255701821876,-76.62710078546797
16,38.784149223894076,-76.53390879670795
17,38.94507073186161,-76.63813298449463
18,39.04700505072607,-76.63285863485667
19,39.05984488735595,-76.65996609144455
20,38.89286190009302,-76.65148190359774
21,38.85137959558222,-76.52245724487429
22,38.96635838603478,-76.4470637937877
23,38.75830700768855,-76.68560901593929
24,39.00433879756503,-76.55287010924027
25,38.99057532522155,-76.61991935697257
26,38.9603356942445,-76.96194768743585
27,39.059895874081,-76.75118736299832
28,38.961471490345446,-76.67277430990852
29,38.82573427616494,-76.68646702533353
30,39.07415052676728,-76.58385053137191
31,39.141308025249096,-76.5134430058272
32,39.17834143079739,-76.62543785311237
33,39.03933282595506,-76.4582650094024
34,39.232773402887744,-76.40951321718188
35,38.963963861727336,-76.50222277257402
36,39.001513425947806,-76.562185336938
37,39.018956251341706,-76.59396301636197
38,38.884166013876595,-76.47124692727553
39,39.140907869339735,-76.53952234779909
40,38.993035249953905,-76.7138067743251
41,39.10646716655468,-76.63758407615215
42,38.865733180147274,-76.58383345885227
43,39.097765777982104,-76.77233080775008
44,39.033456271930895,-76.5813819542049
45,39.12808519518706,-76.71698275110029
46,39.08993511972938,-76.7603678872847
47,38.93342929262463,-76.49155250040948
48,38.93151129646625,-76.49650855361035
49,38.91024625300253,-76.65924924839848
50,39.040500253725895,-76.67071466730307
51,39.022998246022794,-76.59399306183963
52,38.95504348708672,-76.57846390279215
53,38.87742524058756,-76.59475691227365
54,38.983765264393135,-76.71934555389898
55,39.034742606283736,-76.49198013543227
56,39.189473952143764,-76.63207497105475
57,39.046337543075175,-76.62709755738705
58,38.87221847231944,-76.5728117330244
59,38.91980902800783,-76.68522368239962
60,38.69980050843102,-76.55954163289067
61,38.99530908211193,-76.5694130416025
62,38.95249836287304,-76.63881482477855
63,39.02899482116852,-76.56264935524105
64,38.90878421568953,-76.60312556176521
65,39.016200441238325,-76.57719918984813
66,38.817837677787935,-76.65583078761432
67,39.16121058679498,-76.62004430644218
68,38.90619281314639,-76.68982059454885
69,38.9364803976217,-76.53665629445192
70,39.10849536074903,-76.79474209116387
71,39.10024517037914,-76.4914007824961
72,38.8126659927024,-76.67012224515666
73,38.98257306647013,-76.57448271632039
74,38.94359640739447,-76.76739453245735
75,38.92739322502946,-76.79286492378178
76,39.01687485653175,-76.6529159727871
77,38.839532210391205,-76.68314319795442
78,38.875962744795046,-76.46044276143252
79,38.99846583992375,-76.58536921168479
80,39.04603205483758,-76.52404621049415
81,39.02337667782847,-76.60244695236662
82,38.98126766685193,-76.28900109242804
