P_no_link,P_bonding,P_bridging
0.7367225253718969,0.011164569896794665,0.25211290473130843
0.7715757355594567,0.0047273713810112965,0.22369689305953197
0.7057748313534998,0.0006940748813952571,0.29353109376510494
0.6971830751276614,0.005731363694923156,0.29708556117741536
0.6861219496331489,0.012065168239551421,0.3018128821272998
0.6859785690333209,0.00849194407518861,0.3055294868914905
0.723645145136719,0.0015232862977129853,0.27483156856556784
0.6975274421946988,0.020827249382653384,0.2816453084226479
0.6882495120924617,0.016601942963261073,0.2951485449442773
0.8317543004167014,8.317543004166999e-09,0.16824569126575567
0.7093454769482533,0.007206964592324993,0.2834475584594216
0.7732317034271862,0.005257268133917157,0.22151102843889678
0.6906383472345442,0.013611978807594774,0.29574967395786095
0.7044996271164903,0.008084152702476295,0.28741622018103347
0.6868084015086126,0.020879581164196814,0.2923120173271905
0.6962228413345198,0.0073645757586640334,0.29641258290681616
0.7128097558180547,3.375628723046881e-05,0.28715648789471493
0.7396066926592392,0.002001693205364304,0.2583916141353964
0.7009870780713461,0.000586131723945834,0.298426790204708
0.7003698449371311,0.004824962723880269,0.2948051923389888
0.7071926278939363,0.007326886678393969,0.28548048542766963
0.6960918253800399,0.007157747029597475,0.29675042759036274
0.6862863326401794,0.007550840901142426,0.30616282645867826
0.7158956184660373,4.048454362767425e-05,0.2840638969903349
0.7042160651260577,0.0007452159977751044,0.2950387188761673
0.7589952700547083,0.0013958045063845862,0.23960892543890708
0.7067410385912707,0.005960812100124102,0.28729814930860526
0.6968940705776715,0.012978606365686365,0.2901273230566421
0.6793186318769723,0.023071429005300292,0.2976099391177273
0.6822225671892463,0.016299477209527704,0.3014779556012259
0.698999644666634,0.02293069778856604,0.2780696575447999
0.6879591479904341,0.017826263766149892,0.294214588243416
0.689293208504112,0.015715166496083958,0.2949916249998039
0.7066097853725045,0.006271857555961325,0.2871183570715342
0.7823790327549637,0.0016109042256159671,0.21601006301942044
0.7273068247426673,0.0007942472670378157,0.27189892799029497
0.7319940180406601,0.03776995755838597,0.23023602440095392
0.7004023625328811,0.006303313172553018,0.29329432429456587
0.7316475047158846,0.0003024506019960411,0.2680500446821195
0.7449723251705845,0.0007820002422849154,0.25424567458713043
0.7175936489627699,0.0021184731247452025,0.28028787791248494
0.7176100177443354,0.0050950484500406745,0.27729493380562387
0.7151418130737499,0.004148427872128608,0.2807097590541215
0.7166935883447221,9.631721233939516e-06,0.28329677993404395
0.710787112673649,0.004550157676918484,0.2846627296494324
0.7140061312973007,0.004450336607074322,0.28154353209562494
0.6968451063930257,0.01993012293462694,0.28322477067234736
0.6955967157860011,0.004309250568559841,0.30009403364543896
0.8019226911046206,0.00017606656503807411,0.19790124233034145
0.7160671058135604,0.003010254790361375,0.2809226393960782
0.6944961888738038,0.005476575167820698,0.3000272359583754
0.7557927970097671,0.005421193145382477,0.2387860098448503
0.6932949276725265,0.015702763125013546,0.2910023092024598
0.7795998646038561,0.006849525249679853,0.21355061014646404
0.7176065833065975,0.004139600121826586,0.2782538165715759
0.7230976250917811,0.00028073575515699596,0.276621639153062
0.7622624941280359,0.006367551436808996,0.23136995443515518
0.7071297937698057,0.0007297900888291218,0.2921404161413651
0.7039946825340851,0.0042020307502004675,0.29180328671571437
0.7394224922768702,0.003802725914463807,0.256774781808666
0.7005784013902774,0.0008764821625966317,0.29854511644712606
0.7072046708556293,0.0014538995733677622,0.29134142957100306
0.6997092904888883,0.012818815855435301,0.28747189365567627
0.6897554107061249,0.010647807781016027,0.2995967815128591
0.7142932079686533,0.004911105299103592,0.2807956867322433
0.7428120117365793,0.00028677388006494224,0.2569012143833557
0.7150139376235795,0.002874985818711301,0.2821110765577093
0.7411301990363421,0.0129712779377464,0.2458985230259114
0.7184099059876248,0.005266513480075353,0.2763235805322999
0.8026266231198861,0.0005469808236814932,0.19682639605643246
0.6886489133253125,0.011501297359845305,0.2998497893148421
0.7210990994897802,0.0031985650819934767,0.2757023354282263
0.6980563013849016,0.006161444534178498,0.29578225408091974
0.7133566736439283,0.0069007477283012115,0.27974257862777036
0.7142012466684756,0.00041502030834249357,0.28538373302318176
0.6934975374079304,0.021105420897985023,0.2853970416940847
0.7098930056650703,0.004077237582280537,0.2860297567526491
0.7944768656481884,0.002134319997623483,0.20338881435418812
0.681972608607193,0.028309367244786447,0.2897180241480205
0.6978569174852093,0.0061351359167428655,0.2960079465980479
0.7193984877963214,0.008285719931403203,0.27231579227227537
0.6942798551003445,0.01236041206789679,0.29335973283175865
0.7219084088453936,0.001310568414077351,0.2767810227405291
0.7053033608281666,2.4100892336041795e-06,0.2946942290825998
0.7288479093749005,0.01442937161188464,0.256722719013215
0.696174382111557,0.012343476505966677,0.29148214138247636
0.7033565235621171,0.009043050475459117,0.2876004259624238
0.7086931125777242,0.006307698217904052,0.28499918920437173
0.6887195038906162,0.013324199823630756,0.29795629628575304
0.6858445430984728,0.006767612866023018,0.3073878440355042
0.8067013751129435,0.0035049232475281196,0.1897937016395285
0.7038078193139775,0.009115995608667797,0.2870761850773548
0.7646695966483609,0.0052763843700092935,0.23005401898162983
0.7111177393780124,0.023007158331369588,0.26587510229061795
0.7753694163522937,0.004335352107687771,0.22029523154001857
0.7021426646115603,0.0006873097865014026,0.29717002560193834
0.6934951908588312,0.008755298573274973,0.29774951056789384
0.6578706563489973,0.03697241293650555,0.30515693071449707
0.6910775750252915,0.010145708188631997,0.2987767167860763
0.7097094270061112,0.06148776029834288,0.22880281269554592
0.7565933729472434,0.0005865813527478393,0.2428200457000088
0.7155413537159565,0.016377034339308007,0.2680816119447354
0.7312768461923183,0.012408488445205104,0.2563146653624767
0.7258748157135944,0.014202888260250094,0.2599222960261557
0.7070478935454171,0.01269660672146401,0.28025549973311886
0.7403385285103782,0.007870892905558452,0.2517905785840633
0.7104580279975121,0.010303700838981043,0.27923827116350675
0.852674566553892,8.526745665538905e-09,0.1473254249193624
0.6666636466401424,0.04653155010565084,0.2868048032542068
0.8233487292969792,0.0010591306013533828,0.17559214010166735
0.7420597215132317,0.009940032637511512,0.24800024584925676
0.7698521490129404,0.00014033201129933623,0.2300075189757604
0.7012865327112903,0.006598947775054488,0.2921145195136552
0.709947611729515,0.01809529317779554,0.2719570950926894
0.7586882603268962,0.00036941933446554267,0.24094232033863822
0.7234078152423536,0.009557252139623941,0.2670349326180223
0.7279530513653997,0.00263133496214234,0.26941561367245803
0.7239106598071328,0.011293789340142414,0.26479555085272477
0.7303368229372796,0.019249243799932935,0.25041393326278755
0.7198060694991059,0.013190252136879157,0.26700367836401495
0.7070673241870881,0.02625152853822712,0.2666811472746848
0.7235546245477977,0.00210490693716197,0.27434046851504024
0.7305295569445516,0.0038823861777228514,0.2655880568777256
0.7283811966314591,0.020882757280493793,0.2507360460880473
0.7144637786778398,0.025413927178664253,0.2601222941434959
0.6475774914547456,0.0637844627352612,0.28863804580999314
0.7532052791656075,0.001016973717161538,0.24577774711723088
0.7048083245787609,0.03653314683566529,0.2586585285855739
0.7084708893006788,0.008233364907317438,0.2832957457920038
0.7364668550970763,0.0022030857820054014,0.26133005912091817
0.655215020416417,0.060601490145426054,0.2841834894381569
0.6704936287488129,0.03981659142774606,0.2896897798234411
0.8316387087600001,0.0005014807668129508,0.16785981047318693
0.6953170503607896,0.01963081442846686,0.28505213521074363
0.7989991472869522,0.002927702754215388,0.19807314995883252
0.7156132138686385,0.019568465057822546,0.264818321073539
0.7570161643271842,0.000544208592330119,0.24243962708048566
0.724870716262259,0.008646501507421925,0.26648278223031896
0.6818038126460533,0.03308537449569194,0.28511081285825474
0.7707489015245256,0.0023330936408857616,0.2269180048345886
0.7228035386369231,0.008181501860353194,0.26901495950272375
0.7344021852668956,0.0006201784134308598,0.26497763631967347
0.6955660743396967,0.03935989195700296,0.2650740337033004
0.7157928599570538,0.0027268419645862297,0.28148029807835995
0.7661464445303815,0.002347584087738879,0.2315059713818797
0.6759713876861453,0.042980480275590115,0.2810481320382645
0.8038569515952717,0.004299148501862097,0.1918438999028662
0.6646572671871551,0.04991163634509774,0.28543109646774717
0.7128846945596776,0.01775646309780113,0.2693588423425212
0.7939967255248119,0.01195002969611828,0.19405324477906968
0.7590169088102211,0.002270929213298045,0.2387121619764808
0.8303974264203181,0.0013521977170568213,0.16825037586262506
0.7697718774655863,0.0006434422654523108,0.22958468026896142
0.7042471765300861,0.005693065611498178,0.2900597578584157
0.7772700535058915,0.019919738659859677,0.20281020783424886
0.7545163551412241,0.0011239161045045105,0.2443597287542714
0.7220359037510345,0.015506070833711253,0.2624580254152542
0.7900397037625722,0.0010156461284599604,0.20894465010896796
0.7275299681528734,0.003253184422832396,0.2692168474242942
0.7186268584948338,0.01116778856311917,0.27020535294204706
0.7046449748135959,0.009033004246844792,0.28632202093955944
0.712206251290868,0.01762020221019645,0.27017354649893566
0.7123234981222538,0.003543453093899175,0.28413304878384704
0.7919613396146331,0.00011590172873381408,0.20792275865663315
0.682020479857291,0.03385805117141648,0.2841214689712925
0.791264078993912,0.010322859941680142,0.1984130610644078
0.745369003573761,0.00037669521117309087,0.25425430121506576
0.8432822829361089,0.0005428830109832541,0.1561748340529079
0.7185561823185092,0.01136407611945579,0.2700797415620349
0.7181891070379897,0.002535226225973991,0.2792756667360364
0.690984624868384,0.03367327559751387,0.2753420995341022
0.7508421424402357,0.015429228928422823,0.23372862863134145
0.7656528829366243,0.00026955592743376785,0.23407756113594205
0.7477933374567736,0.0017365428755994454,0.250470119667627
0.7025017187100999,0.01725769222570166,0.2802405890641985
0.7685125717625061,0.017773207764412623,0.2137142204730813
0.7251846785709986,0.014412217934235623,0.260403103494766
0.7128651689857255,0.01393880852735439,0.2731960224869201
0.6620264442461803,0.0633499736428979,0.2746235821109218
0.7385202806947192,0.0034012842692276364,0.2580784350360532
0.7689118419524715,0.00013056240963526782,0.23095759563789323
0.7502616927061814,0.0001223880225780058,0.2496159192712408
0.7755704561679604,0.0035389628781412365,0.22089058095389835
0.648413480265115,0.06382926759035577,0.28775725214452913
0.6693498266112001,0.0465803787950801,0.2840697945937198
0.6829767189178824,0.033885064195972876,0.2831382168861447
0.7239256366686615,0.00492012750764078,0.27115423582369774
0.7112020092190919,0.02352205794438185,0.26527593283652606
0.8355567281702483,0.004027792209091927,0.16041547962065977
0.6677501665268788,0.04792369319939988,0.28432614027372133
0.8062730667334762,0.01047551179260537,0.18325142147391846
0.7196926601967321,0.008747429748518812,0.27155991005474917
0.7937513397381251,0.013484214493998378,0.19276444576787652
0.7398407566243351,0.003343022432868327,0.2568162209427965
0.7133803887993694,0.014861739340091079,0.27175787186053957
0.736944026140446,0.008444995055418982,0.25461097880413497
0.7244604210946608,0.008035973908837857,0.26750360499650133
0.7676685577731887,0.00046317702064098474,0.2318682652061704
0.7208076218225372,0.020345007759873666,0.258847370417589
0.7432410517227392,0.012106901602625657,0.24465204667463517
0.7329709719147078,0.01652618113844313,0.250502846946849
0.7204003881427928,0.010515141844120363,0.2690844700130867
0.7548550936130758,0.0046640647763138005,0.2404808416106104
0.726103810612278,0.005117941659777683,0.2687782477279443
0.8586661838773513,8.586661838773498e-09,0.14133380753598684
0.6801803968598601,0.042611191107743356,0.2772084120323966
0.8361468718202224,0.0007784944647457865,0.1630746337150318
0.7606472757620253,0.007174364288578991,0.23217835994939576
0.7834923438266511,4.829154446617679e-05,0.2164593646288827
0.7220065317271139,0.001954640628091848,0.27603882764479415
0.7218239254419863,0.018206306329543245,0.25996976822847045
0.7674107037689741,0.0006473055282871154,0.2319419907027386
0.7364296056179519,0.006639691849887353,0.25693070253216077
0.7418564598197352,0.0025521766670159466,0.2555913635132488
0.734370471602862,0.011338587994917666,0.2542909404022203
0.7393884286581189,0.020679461403504483,0.23993210993837666
0.7311899583457234,0.011984873570237338,0.25682516808403916
0.7157794765547012,0.02825822064118578,0.25596230280411314
0.7310986474922507,0.00380152193942145,0.2650998305683279
