household_id,latitude,longitude
1,38.857317916418886,-76.45687353613636
2,39.25514200287926,-76.66061743928476
3,38.99632314843717,-76.48490556853267
4,38.78429327949741,-76.51893913129986
5,39.2013464319596,-76.57474799270848
6,38.95324907929298,-76.51115297350184
7,38.901281093729494,-76.7077742689754
8,39.1635846625519,-76.63900725791213
9,39.143780996057835,-76.78001150860517
10,38.98319550983585,-76.5691415910847
11,38.97295106144658,-76.70213429549187
12,38.94603668385037,-76.72795343651298
13,39.11038837209048,-76.53532389448007
14,38.918591577813125,-76.45745610873797
15,38.73934293209437,-76.65488763848485
16,39.15329668373202,-76.56831219697425
17,38.98287098827895,-76.45731212095437
18,38.98219223726662,-76.6196841535547
19,39.00274388366832,-76.51611183057415
20,38.85419965247899,-76.66738382657371
21,38.98131823387345,-76.63685511649035
22,39.09776414713869,-76.6314612098813
23,38.97479113520862,-76.44115134050598
24,39.0592779468353,-76.62681913844267
25,38.93253680412081,-76.54513223137964
26,39.20752538805218,-76.63298301298693
27,39.05238763966037,-76.5089089991709
28,39.01223143055755,-76.55542539839065
29,38.930679352036,-76.61933882318
30,39.13200005888294,-76.47971012500093
31,38.89001286526299,-76.6693958028603
32,38.9178050289146,-76.37135880006713
33,38.99983494156337,-76.58932655172174
34,38.96732778516851,-76.62319215325911
35,39.02419392866352,-76.6245006655622
36,39.139823424727474,-76.57702188162217
37,39.14999942553859,-76.51324461889733
38,38.85815652376126,-76.47129668671514
39,39.08997264444461,-76.6105411334243
40,38.90285204435414,-76.53229655058423
41,39.18223014260001,-76.64660644910414
42,38.9923444591507,-76.57603936971242
43,39.06517325443249,-76.72000969834478
44,38.96214957728659,-76.6598461033397
45,39.06682257649764,-76.66811050704356
46,38.909147278468325,-76.70967875061801
47,39.12221510396778,-76.42964083334232
48,39.05539047955271,-76.6535552100602
49,39.07481042443526,-76.57313632265432
50,38.92893845683693,-76.79287222388417
51,38.99637554171236,-76.73350292564078
52,38.88507832356744,-76.63517071803388
53,38.904396287694354,-76.68691651771054
54,39.018130103719685,-76.68400294359154
55,39.063232792007355,-76.6318494141135
56,39.02083918105858,-76.65920578641568
57,39.026667340321985,-76.56291191223413
58,39.020396838625274,-76.61237116069749
59,38.87260848451887,-76.57612392989236
60,39.0229189050884,-76.51028498744445
61,38.93579761824304,-76.86223941783746
62,39.0843044948817,-76.58444557094883
63,39.005710752488646,-76.61974956910352
64,39.00329444279309,-76.51403181907128
65,39.090245704654215,-76.64340850577128
66,39.070582043774635,-76.52463109095733
67,38.97031576935974,-76.49735721739185
68,38.71822858715073,-76.6584732001855
69,38.9725379336143,-76.47943043667327
70,38.96982863495829,-76.4330219545051
71,39.022258219745154,-76.68955110779547
72,38.963619675028056,-76.50494686770806
73,39.096677515939426,-76.64607258907533
74,39.153515198503705,-76.61533763783575
75,39.10957799962566,-76.53724283382057
76,38.818751463370965,-76.58729733346539
77,38.94322004750686,-76.52010407235245
78,38.97595496941312,-76.57020681663555
79,39.081983730103175,-76.53544819160032
80,38.96817427564755,-76.64738465451886
81,39.04562138883199,-76.70188684815466
82,38.9561466598877,-76.47208310010876
83,38.87270565157463,-76.62683217284265
84,38.952972485695994,-76.5893104201925
85,39.078106014384765,-76.62071991709693
86,39.05313120600177,-76.51970856952369
87,38.81093689304956,-76.53464615880846
88,39.11994178387749,-76.60000658727962
89,39.02464314561292,-76.65516390348124
90,39.18121129580668,-76.45747227195513
91,38.96465495121643,-76.56400164561094
92,38.98061322827158,-76.56353632582716
93,38.89138450315682,-76.56271071696854
94,38.97656673571156,-76.70227600180088
95,39.04832425578786,-76.69060976615857
96,39.004677925315875,-76.55131521625573
97,39.03905855754918,-76.69911222334795
98,38.97071672276077,-76.67733258454908
99,39.06827048746231,-76.79422403352123
100,39.08974499338599,-76.62499936591874
101,38.97149303508416,-76.70534265207452
102,39.072854217122746,-76.50255074600945
103,38.986147850571875,-76.57372030762912
104,38.94716749848072,-76.76664841868555
105,39.201155400449224,-76.70031960820047
106,38.993144560174315,-76.4650126149627
107,38.95838600809635,-76.58295797710457
108,38.853307538419834,-76.55180545166117
109,38.98482728176464,-76.6198494095044
110,39.0134394660954,-76.62046219542121
111,39.063398750378965,-76.71271783782943
112,38.99468577299938,-76.69714866853924
113,39.01196948637216,-76.60539165231394
114,38.89661566687395,-76.51505912339327
115,39.07065737227977,-76.62501343747988
116,38.86937758633804,-76.47777609166131
117,39.03311872136776,-76.50560388774748
