household_id,latitude,longitude
1,38.97952841684814,-76.70667342921412
2,39.294006430958845,-76.53577833598355
3,38.935972843650966,-76.57131494101147
4,38.98841322525572,-76.5775555436064
5,38.954147959778304,-76.60359002819919
6,38.91993184989354,-76.72644492698208
7,39.062135963496154,-76.52410253950804
8,38.95393272358278,-76.65166787171295
9,39.04745698196296,-76.5454601515411
10,38.87621422988867,-76.58106241001894
11,38.96494166280102,-76.65429010686799
12,39.01861773691645,-76.68732407599559
13,39.23767029134464,-76.67199598856469
14,38.88541585300504,-76.76082834564505
15,38.79567771022778,-76.73857828191424
16,39.17524957392955,-76.58537134410207
17,39.078927985094936,-76.78646697705358
18,39.10176988218625,-76.51683535883205
19,38.94858867523149,-76.68159453047454
20,38.93476224739894,-76.97060413323
21,39.08840046172391,-76.44113797489167
22,38.91168418221109,-76.44444649947741
23,39.22810770089262,-76.52554579318306
24,38.83311462201301,-76.73109296925554
25,38.99513228572104,-76.42227486690821
26,39.08502847169439,-76.58826305961011
27,39.01277133809765,-76.75652321997664
28,39.03544313370067,-76.51321772870931
29,39.045215741300126,-76.52834633577093
30,38.93391166619105,-76.78604140135302
31,39.01514927632559,-76.5031351910224
32,38.984899183028645,-76.42852637726688
33,39.17269713784116,-76.50758887294138
34,38.9112182100265,-76.5455832644802
35,39.10141857833923,-76.4986899990374
36,39.15046542759431,-76.38456148341108
37,39.04951350418555,-76.48668735502582
38,39.022508176474865,-76.68045420135421
39,38.81525851773719,-76.61436350958176
40,38.94101753729251,-76.70875112879241
41,38.97144072607098,-76.58496233004588
42,39.111081661388056,-76.70065323968102
43,38.986284223473184,-76.60828964853049
44,38.91707645419114,-76.63891112655902
45,39.039619158070785,-76.69706979381247
46,38.98675457813666,-76.740815947811
47,38.97438219991276,-76.5402471549071
48,39.086699165843314,-76.63165900639827
49,39.163432433772265,-76.46974028431629
50,38.910444222030925,-76.72482882993211
51,39.00083671982835,-76.60285194411226
52,38.934183386856226,-76.68326067364285
53,38.95636977078585,-76.38814901993614
54,38.911973524424646,-76.67351310253044
55,39.10375867584143,-76.68998623569146
56,39.07726139890572,-76.66117947517824
57,38.91771101570355,-76.52815725325978
58,38.82687391967766,-76.41517108747978
59,39.035393860006785,-76.75003130794852
60,39.090829783014144,-76.60587846654181
61,39.101826557214366,-76.49131933796176
62,39.09339354188182,-76.69633617691807
63,38.957850613279994,-76.50053894657209
64,38.96178510069769,-76.48934415704484
65,38.893846684318774,-76.63252053533894
66,39.094872819869124,-76.41621713236052
67,39.02944243000755,-76.75827699413422
68,38.93370051985743,-76.59262997049669
69,38.86316038069023,-76.49671675729293
70,38.909009822070175,-76.6213425936135
71,39.036857314915515,-76.530836523644
72,38.775033221762655,-76.52256811494026
73,38.95839467057108,-76.69556138674982
74,39.237099801002934,-76.62182942183789
75,39.033095367813814,-76.56466646480914
76,38.96993810189461,-76.39420174599647
77,39.02228917368566,-76.58392047726278
78,39.1023211346509,-76.50432339001989
79,38.9871478440276,-76.5881202601512
80,38.981357687877356,-76.57499705124818
81,39.04044488057951,-76.62944132815419
82,38.91991182491178,-76.75318320015104
83,38.78955122512155,-76.720608299423
84,39.03291359885781,-76.32910406529123
85,39.03775297344235,-76.63158931690324
86,38.89871468333222,-76.77226374720028
