household_id,building_value,income,damage_level,population_scaled,age,race,latitude,longitude,agent_type,community_0,community_1,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_10,community_11,community_12,community_13,community_14,community_15,community_16,community_17,community_18,community_19
1,0.3825657987762641,0.9433002417169274,0.25,0.2857142857142857,0.41044434731843427,0.0,38.97952841684814,-76.70667342921412,resistant,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.39032384683534294,0.072789824434419,0.0,0.7142857142857143,0.6473263250706528,0.0,39.294006430958845,-76.53577833598355,resistant,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,0.5977583794324194,0.6728144315697314,0.5,0.2857142857142857,0.4279925006547211,0.0,38.935972843650966,-76.57131494101147,resistant,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,0.5001850255950944,0.37147301465171884,0.0,1.0,0.5581297342956592,0.25,38.98841322525572,-76.5775555436064,social_follower,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.47003071579948147,0.33464163015042514,0.0,0.2857142857142857,0.39008915119582743,0.0,38.954147959778304,-76.60359002819919,resistant,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,0.4298507349030832,0.16759527658341827,0.0,0.8571428571428571,0.4561670023497331,1.0,38.91993184989354,-76.72644492698208,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,0.547032688128276,0.0902506587098591,0.0,0.8571428571428571,0.6960079451625952,0.25,39.062135963496154,-76.52410253950804,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,0.6606158582865452,0.6432864152892405,0.5,0.8571428571428571,0.5850954125965485,1.0,38.95393272358278,-76.65166787171295,isolated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,0.6137899708102971,0.03678862832344479,0.0,0.7142857142857143,0.28908908481431606,0.0,39.04745698196296,-76.5454601515411,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10,0.4103465489980451,0.27756879636736204,0.5,0.5714285714285714,0.6606749066783597,0.0,38.87621422988867,-76.58106241001894,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,0.41022939056722085,0.5907387050553894,0.0,0.2857142857142857,0.3055082869110428,1.0,38.96494166280102,-76.65429010686799,resistant,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12,0.42444080112282406,0.015618850105279806,0.25,0.7142857142857143,0.613955956732578,0.0,39.01861773691645,-76.68732407599559,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,0.5740127936135904,0.09558920488369245,0.0,0.8571428571428571,0.6533583424536965,0.0,39.23767029134464,-76.67199598856469,social_follower,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
