home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf
dqcp176g,1.0,0.34322935307737296,0.10179194012788519,0.05850857492720897,0.10001939263757424,0.3813119143997845,0.10262762757257432,0.032710462878479535,0.4889447070628035,0.22891056344222827,2.8025221212657873e-29,0.4767029199673225,0.19181868551107392,0.2903772153023148,0.27092265981094366,0.22283636350392075,0.2373582533235518,0.005028473102610642,0.06311564399571615,0.0186736107022702,0.17252019070184366,0.2396364930825395,0.1460998755872056,0.19058255721491002,0.0053005824324634685,0.012531121143320563,0.0848656564556846,0.07621998998062902,0.34153182672873483,0.22446436894468402,0.23399917224046507,0.6446282283697703,0.31512303369556305,0.38835062921190705,0.008070095998797659,0.2687775743903512,0.06898077752311281,0.016612854183218576,0.20457527662122543,0.08627006076042593,0.02363224418225989,0.08687910254406556,0.015514347764536385,0.2694597288723081,0.0011831733661323868,0.06323897040700596,0.5277487104367202,0.39558692321284694,0.1419801695422014,0.004466975887194583
dqcnc7hq,0.34322935307737296,1.0,0.35495443434296137,0.03400225572658673,0.25030833382859535,0.5458791408308512,0.1940881336646681,0.10509967584022199,0.437394003888316,0.06604350510217832,1.0845063279336322e-23,0.7066049599830648,0.38489940920580495,0.596938822993871,0.07150692397860511,0.05122816196140071,0.1987669915893071,0.037509877684222,0.06648904858962427,0.1440363977716361,0.4542946893956126,0.3911019063909118,0.5461730158787481,0.42427830283970336,0.05754486720864984,0.09577991902887469,0.2780082762669694,0.32897520663816066,0.7367501064855735,0.09310948495822263,0.8927392169430569,0.13546975089189037,0.13030352917259735,0.8084286054670586,0.014354874059312144,0.6226080582812239,0.4993320520730555,0.005096362853462285,0.25328588142918657,0.18778179057696553,0.09924977019043861,0.6184803865772894,0.024302730331011164,0.5346735337605202,0.04570481904655413,0.535932989406257,0.05972947875457198,0.15233788788855857,0.7894907803643575,0.04364012969661858
dqcnc29k,0.10179194012788519,0.35495443434296137,1.0,0.010861223756007213,0.30937573618503833,0.594261403681255,0.42393465464814517,0.044813437582971356,0.22470277987286338,0.09560710593463013,1.384038737239253e-21,0.2514500384840764,0.29878959575316716,0.24329232472375237,0.02773274141642879,0.00786608065710506,0.44059600761490275,0.021057400871460005,0.042046515800325854,0.034425284225865826,0.47859720438214187,0.45078601846051747,0.33885830436145153,0.7260176356001541,0.11097204242146061,0.04726048154298303,0.43971742179681655,0.5181464008851013,0.6491789789317476,0.015685229455963626,0.2131015208363722,0.015277270498539197,0.016034379222067977,0.6107309377715565,0.10049589421871141,0.18191344488882608,0.4976591249371579,0.005450829970562123,0.3446182636551581,0.24960451439656445,0.052971935503405274,0.37656435373517455,0.049741747552668206,0.20353008389247584,0.013332873709788168,0.41407966651299716,0.04306589288466917,0.1466771550703407,0.4784753200218241,0.10166680359619695
dqcngqhc,0.05850857492720897,0.03400225572658673,0.010861223756007213,1.0,0.010558461384376298,0.09318851668763938,0.012178669547757624,0.1456866010757438,0.14801513424761156,0.08924003510100419,2.88105093485455e-25,0.19092511451369815,0.035859272811739396,0.20252180740592524,0.005573227659214388,0.02708225874056096,0.04196984433983191,0.19521551579190613,0.3526592060904144,0.11123860715878414,0.11068045524012289,0.1506392679087622,0.05447119361711911,0.07946412242512972,0.051087732149986825,0.03447712425985438,0.05239975931685229,0.004783668357873926,0.02675370815044902,0.005662016086393581,0.04893941066687854,0.0808166133342253,0.08113907165747175,0.029824985939241808,0.004835592294283656,0.010313458974403014,0.0028188628882440648,0.0002037074609401019,0.16308799307395522,0.16259014215518264,0.06994835397638445,0.0028924691590214565,0.004201022331384935,0.009754770025219317,0.008481748728184399,0.0072408156937347,0.042640353797906226,0.03989277015473172,0.02163382365073716,0.011490348438894384
dqcnbbdq,0.10001939263757424,0.25030833382859535,0.30937573618503833,0.010558461384376298,1.0,0.4374340221906668,0.8794283431349232,0.06813278924393787,0.15703332351551844,0.06508568942956433,1.3324034898587671e-21,0.23815728095642355,0.28249045870486494,0.10300708983295803,0.033451023531728734,0.032172891070548826,0.4209112011122122,0.016039605551008997,0.06104184846326188,0.013836285032519597,0.18571628753099859,0.21975739601185404,0.06623615682176744,0.2903529175907446,0.01432358329598656,0.035261036591100026,0.04707000058946569,0.2559930738186365,0.48067702864154527,0.010033633089611003,0.18552160939838483,0.022311439813205807,0.025686696953816465,0.2627047905881031,0.0709815935689455,0.05956206050734568,0.18358678089317612,0.007431890443172188,0.185316325914327,0.0333343481647721,0.03728643609618064,0.10966419946815008,0.05512006972824507,0.048527824007889624,0.004151888123633322,0.07693523056565403,0.01942918412472415,0.02227023656252952,0.3174532582210394,0.0038833855138329337
dqcncsjm,0.3813119143997845,0.5458791408308512,0.594261403681255,0.09318851668763938,0.4374340221906668,1.0,0.5076499087132474,0.1785584307077472,0.6735179630236935,0.3404428559887455,1.3508795133351468e-23,0.6825249603068704,0.5736753079089963,0.5610276958242613,0.11339398377034587,0.08173464186260884,0.7372307989560561,0.05582679900030973,0.22932259308130165,0.0884651337201976,0.7228564581416618,0.7005926311607159,0.4169928336617365,0.866626821975478,0.09326173554373555,0.10562420925092524,0.3862301567220672,0.4013792663937796,0.8205317525958791,0.06683118996319823,0.41421179251350065,0.13122303169746102,0.1335698088232771,0.6926198657989064,0.11824372867556159,0.2623638384083331,0.3002308998136585,0.015946256474448882,0.5862459243814512,0.3544377817694553,0.14723909110495556,0.23478844724326403,0.09758233762354461,0.26604097607004973,0.016330834311930192,0.2615933631608895,0.16719057781752159,0.28529150857944846,0.4754237529842519,0.057058318708914736
dqcnbchm,0.10262762757257432,0.1940881336646681,0.42393465464814517,0.012178669547757624,0.8794283431349232,0.5076499087132474,1.0,0.049300045351093245,0.15899859945702152,0.10176985010658288,9.410897913472624e-22,0.21346006148103908,0.24815754424576553,0.09774033426842246,0.031038152918820484,0.02248084975661288,0.592239666752894,0.014676051903930523,0.0612148130384576,0.009524265018062089,0.20672138806060106,0.29442099513205167,0.06643964104805872,0.3798090803092065,0.019282826702505418,0.023678600534975603,0.0681087104140084,0.24611487432249934,0.46870156848431643,0.007668743570083176,0.12279460464637071,0.018532395778132663,0.018092583325348004,0.27908306000338723,0.11029905842057905,0.04626840225165163,0.15430951062010306,0.007453587495619357,0.27444352536877614,0.05020403068759305,0.028665253171604135,0.08785353719497753,0.05684634982074607,0.042826065155779386,0.002344471851423043,0.0690206407440971,0.033842928261071374,0.03708490035363888,0.26357001308921835,0.005869165446733998
dqcng43b,0.032710462878479535,0.10509967584022199,0.044813437582971356,0.1456866010757438,0.06813278924393787,0.1785584307077472,0.049300045351093245,1.0,0.29409887807893736,0.10147277488823299,1.343556049735897e-22,0.1885021500113469,0.35985404439650853,0.2853596514913763,0.02712893651669516,0.07450484384021366,0.10112468337378332,0.15430985457452545,0.6773058295544478,0.36686537539299924,0.35488185536913386,0.08610532988561466,0.16371720658270242,0.18133457538935788,0.08020319561037616,0.7100136718359675,0.08380879857053172,0.10780373945606032,0.11904493875822744,0.026722425171330354,0.17992152561478517,0.03716005521859178,0.15626753845902752,0.05592574751522884,0.08428226411105275,0.054599207163004926,0.05388409759232073,0.0066781029529119395,0.0587734240025099,0.13204349270670704,0.8159023371479727,0.027552030838358336,0.15498590501032716,0.04412527918325631,0.1041026441520956,0.05642540653138584,0.006382395822427011,0.02091596128685194,0.07418961485916205,0.03621634714963486
dqcnfpuz,0.4889447070628035,0.437394003888316,0.22470277987286338,0.14801513424761156,0.15703332351551844,0.6735179630236935,0.15899859945702152,0.29409887807893736,1.0,0.5047774593864737,2.171648420334833e-26,0.6049110455509785,0.6803556913376825,0.6767338998319117,0.29940129465497717,0.2706262298162639,0.45311911912089403,0.03513594641288065,0.37852396403328553,0.14212212993972131,0.6634949419711701,0.3457660997656633,0.454721040083266,0.5288686815502274,0.04828563268789528,0.17979311206605705,0.29392342995160226,0.292283638566491,0.5447989705253782,0.2692848544639736,0.40210844991531985,0.35804647897764497,0.48542435031169046,0.4220989970978429,0.08725337751531155,0.3817987540299077,0.18821896440328553,0.04566479499552584,0.2600788792545682,0.3299125574804041,0.2847654497235968,0.14728121803766273,0.1505917916494853,0.3868296720517588,0.017249181392072942,0.18228807050600004,0.21873901351727132,0.408440692469719,0.22088861526524364,0.0477343066502262
dqcp473c,0.22891056344222827,0.06604350510217832,0.09560710593463013,0.08924003510100419,0.06508568942956433,0.3404428559887455,0.10176985010658288,0.10147277488823299,0.5047774593864737,1.0,1.5222925578381177e-28,0.15333871804884627,0.3019374616528897,0.16473183445348133,0.2686342026746244,0.19940917317582119,0.514794862987804,0.006384237483205869,0.3049334093078629,0.015570079270151718,0.26174890578721854,0.14457904337975527,0.09064237457152442,0.2690508415956806,0.011252371631643993,0.03912790761317628,0.10062191018307776,0.1026125107673175,0.17777597919824503,0.10865481569101931,0.0466656158697875,0.15926536748788908,0.20392698096686213,0.10626717402001273,0.18920670588715474,0.05838855789471189,0.030751319062884766,0.08776268145041644,0.1394270560522888,0.1472610235766849,0.09233031081027479,0.015444330141035705,0.1933247254878608,0.0731585271458684,0.0008108201790719199,0.02188956994424458,0.306618300788956,0.33782002140609435,0.02947149648354974,0.0121186015478724
