P_no_link,P_bonding,P_bridging
0.6203157329348858,0.10645529006263599,0.27322897700247806
0.7014297671453242,0.03569995544488433,0.26287027740979135
0.690480918135355,0.02019953417207441,0.2893195476925706
0.7177164497588292,0.035892788872601576,0.24639076136856913
0.6207511687928774,0.1183499144766696,0.260898916730453
0.7014131574358166,0.03599219116204478,0.2625946514021386
0.7299224962501283,0.011938058658103434,0.2581394450917682
0.6007444380797277,0.14686541265569483,0.2523901492645776
0.6659972495141342,0.07622690947859986,0.25777584100726597
0.8612315723484003,8.612315723483988e-09,0.13876841903928405
0.589069984262163,0.14040569667213873,0.27052431906569824
0.6716338257011778,0.06441596551172507,0.2639502087870971
0.6278115913360275,0.09115109709145117,0.2810373115725214
0.6508267002259172,0.08816185685885958,0.26101144291522327
0.6685899060956961,0.07449307836079547,0.2569170155435085
0.6638059619778769,0.07877991847847404,0.2574141195436491
0.7153935991329414,0.0017986758894458989,0.2828077249776127
0.7100332157893169,0.02240710893677817,0.267559675273905
0.7158722784757466,0.006683967279124413,0.27744375424512896
0.6723603799023798,0.05799787720416511,0.26964174289345516
0.6466467464864549,0.07748008576209149,0.2758731677514535
0.6675259206628268,0.04876273365529614,0.28371134568187706
0.6781954489034319,0.06462611825371942,0.2571784328428487
0.7258970207527241,0.0019238457569599374,0.272179133490316
0.7457170666887785,0.004672342907830036,0.24961059040339145
0.6954688659357475,0.029510717880752525,0.2750204161834999
0.7104105659900062,0.027073750215051293,0.2625156837949426
0.6286168668607357,0.10734633971188916,0.2640367934273751
0.6604909534248403,0.07412834913199925,0.26538069744316056
0.6496045934530631,0.07600347507185624,0.2743919314750805
0.5626630095379047,0.18135423513044144,0.25598275533165393
0.6414082304576987,0.10106126012364873,0.25753050941865263
0.6428476563903669,0.12482515235177595,0.23232719125785725
0.7737249871513785,0.0031220251987399248,0.22315298764988156
0.63476114213479,0.08530478639773031,0.2799340714674798
0.7007656922651269,0.024169688164642347,0.27506461957023093
0.7406733434456211,0.006152356532762975,0.2531743000216159
0.694327575618903,0.0710211348672667,0.23465128951383016
0.7079417838805868,0.03053709743452911,0.2615211186848842
0.7350475746562668,0.008685419235403152,0.25626700610833014
0.6810907748828412,0.029586284447339465,0.2893229406698193
0.7460369825684543,0.005787146056756012,0.24817587137478986
0.6302333193279243,0.08491125597853183,0.2848554246935439
0.7385612340030042,0.00043693037627745205,0.26100183562071816
0.6922829993146419,0.021889638976295984,0.28582736170906214
0.5866036350682291,0.1547896618384115,0.2586067030933594
0.6148319930088639,0.12160975435191948,0.26355825263921656
0.6712565711178209,0.047652567599378214,0.281090861282801
0.7372804257148857,0.0016467143146887326,0.2610728599704255
0.6299292528017482,0.11179809710145693,0.2582726500967949
0.7041216872257295,0.011970869877059356,0.28390744289721115
0.6776434778395238,0.08480991171034771,0.2375466104501284
0.5890667139496925,0.1607796217421226,0.250153664308185
0.6773727668380486,0.06573501482916229,0.25689221833278925
0.7004270265126482,0.03680733372237521,0.2627656397649767
0.6144970647358557,0.13438867190618747,0.2511142633579568
0.7237983938319308,0.023901098695977736,0.2523005074720916
0.8568816099636736,8.568816099636752e-09,0.14311838146751038
0.5487523841633977,0.19387558371371838,0.2573720321228839
0.6211060653491071,0.11953168501456736,0.25936224963632554
0.5687023406313507,0.1697402586121924,0.26155740075645684
0.7042391235910318,0.025178993779082944,0.27058188262988525
0.7247572930594413,0.01856399924335064,0.2566787076972082
0.6773636223217115,0.06731877148409735,0.2553176061941911
0.6999232786629299,0.013127025284725851,0.28694969605234416
0.7110218429225762,0.023637590041400112,0.26534056703602366
0.6656770542999603,0.047940869147070575,0.28638207655296916
0.6070054724158117,0.1378796873463439,0.2551148402378445
0.6146689232015111,0.12019909997836921,0.26513197682011963
0.5813981878576099,0.15877200665829674,0.25982980548409346
0.6221808341840119,0.13198892041530008,0.24583024540068793
0.7020638270171463,0.020200091869487367,0.2777360811133664
0.7028513243370793,0.03365952849568464,0.2634891471672361
0.642103036526969,0.08925498560635513,0.2686419778666759
0.6372801123648298,0.10482468469860619,0.2578952029365639
0.5507954443828511,0.20289930665837158,0.24630524895877737
0.6940444162467903,0.03231106600787863,0.2736445177453311
0.5199919805923733,0.2321086219852721,0.2478993974223546
0.6708607963350536,0.045440679189930416,0.283698524475016
0.6860310354567349,0.044696139381282265,0.26927282516198286
0.5581685823193343,0.2256197298916581,0.2162116877890076
0.7652527911605069,0.005492561372850996,0.22925464746664198
0.5623407198195225,0.17505893745305653,0.262600342727421
0.5962195702402345,0.14885577670928143,0.25492465305048406
0.7602999080504274,0.0019373897074385746,0.2377627022421341
0.6810435284643486,0.08624936200980318,0.23270710952584825
0.6783842096274987,0.06369410757533772,0.25792168279716354
0.6973294045561769,0.03460489854791202,0.26806569689591114
0.565438981254535,0.17485646551047654,0.2597045532349885
0.7409571440057562,0.009003648238375489,0.25003920775586835
0.5813240952092731,0.1554093099360805,0.2632665948546464
0.7016069652054568,0.016033416709328355,0.2823596180852147
0.5826929663542788,0.15614219750905375,0.2611648361366674
0.707144585471193,0.02111869581860197,0.27173671871020516
0.673467829826781,0.0512973401130298,0.2752348300601892
0.5408820188992699,0.21351068900173706,0.24560729209899293
0.7150675891748456,0.015602828317395208,0.2693295825077592
0.7426542761459707,0.004033074559831239,0.2533126492941982
0.662609003654765,0.10249758078035388,0.2348934155648811
0.5728934106929224,0.170224226927993,0.2568823623790846
0.6125363497438514,0.12983769906941103,0.25762595118673753
0.7271630734931946,0.016293345774945178,0.25654358073186
0.6605771350657158,0.07421676589063049,0.2652060990436537
0.6928262833267269,0.03311956486042006,0.2740541518128531
0.8270288276088599,8.270288276089173e-09,0.17297116412085195
0.6593423572078742,0.08289583714047438,0.25776180565165135
0.6449048036314143,0.096345429237201,0.25874976713138453
0.6593121839737065,0.08020280357195053,0.26048501245434297
0.7271862376446462,0.010083441216954732,0.26273032113839895
0.752543401037118,0.002959791070699075,0.24449680789218287
0.6077313448951682,0.13388200820893675,0.2583866468958951
0.7369225842257119,0.007758844502862376,0.25531857127142565
0.7261063288727228,0.015265127875895056,0.2586285432513822
0.7288013423079597,0.012544603964585453,0.2586540537274547
0.5937142557609411,0.14207499744164775,0.26421074679741113
0.6056967609280222,0.13651982168355511,0.2577834173884228
0.6351407878764145,0.10761137155670697,0.2572478405668786
0.5523476697057146,0.20050708011797555,0.24714525017630984
0.6838570356770042,0.03794451282525176,0.278198451497744
