time_step,dimension,dimension_name,household_i,household_j,p_ji_value
0,0,vacancy_state,dqcp176g,dqcngqhc,5.4369612811878814e-27
0,0,vacancy_state,dqcp176g,dqcnbbdq,1.6622460975488257e-35
0,0,vacancy_state,dqcp176g,dqcnfpuz,1.6672002684655098e-16
0,0,vacancy_state,dqcp176g,dqcnctbb,4.335741552037209e-61
0,0,vacancy_state,dqcp176g,dqcne6ct,4.682940638291044e-28
0,0,vacancy_state,dqcp176g,dqcnf3uz,4.197853207888022e-56
0,0,vacancy_state,dqcp176g,dqcnc6tb,2.1548710775672837e-70
0,0,vacancy_state,dqcp176g,dqcp1z6r,7.040408688130135e-60
0,0,vacancy_state,dqcp176g,dqcp4kgx,1.1935983968962428e-48
0,0,vacancy_state,dqcp176g,dqcnc78q,1.160663672811577e-19
0,0,vacancy_state,dqcp176g,dqcp1rzr,1.1725869708473909e-88
0,0,vacancy_state,dqcnc7hq,dqcnc29k,8.188777360871226e-49
0,0,vacancy_state,dqcnc7hq,dqcncsjm,4.2701917479084684e-50
0,0,vacancy_state,dqcnc7hq,dqcncu6f,5.3394863807946767e-17
0,0,vacancy_state,dqcnc7hq,dqcp1rx0,5.630540943211953e-37
0,0,vacancy_state,dqcnc7hq,dqcne6ct,2.3508922658391152e-45
0,0,vacancy_state,dqcnc7hq,dqcner94,1.6815980464917482e-13
0,0,vacancy_state,dqcnc7hq,dqcnf6cg,3.4043783682349443e-40
0,0,vacancy_state,dqcnc7hq,dqcnf6cj,3.1521736094015453e-19
0,0,vacancy_state,dqcnc7hq,dqcng06w,3.4458711807113255e-52
0,0,vacancy_state,dqcnc7hq,dqcnf3uz,9.255082481538168e-43
0,0,vacancy_state,dqcnc7hq,dqcp1ys8,4.320264372847258e-27
0,0,vacancy_state,dqcnc7hq,dqcncwc5,8.103116294250736e-08
0,0,vacancy_state,dqcnc7hq,dqcng4te,1.5546994822603786e-40
0,0,vacancy_state,dqcnc7hq,dqcncx6x,1.6587105637402263e-29
0,0,vacancy_state,dqcnc7hq,dqcp1wg8,7.821584276368754e-67
0,0,vacancy_state,dqcnc29k,dqcnc7hq,8.188777360871226e-49
0,0,vacancy_state,dqcnc29k,dqcnbbdq,7.092736918009059e-73
0,0,vacancy_state,dqcnc29k,dqcnbchm,4.504865161607393e-46
0,0,vacancy_state,dqcnc29k,dqcng43b,1.515239624706448e-85
0,0,vacancy_state,dqcnc29k,dqcp473c,5.482291660506296e-41
0,0,vacancy_state,dqcnc29k,dqcncu6f,3.8359043565302793e-66
0,0,vacancy_state,dqcnc29k,dqcncvkb,3.423600007905493e-58
0,0,vacancy_state,dqcnc29k,dqcnfk5z,6.427310414160063e-51
0,0,vacancy_state,dqcnc29k,dqcp1rx0,1.7275448507875226e-63
0,0,vacancy_state,dqcnc29k,dqcnctbb,8.317039426752851e-42
0,0,vacancy_state,dqcnc29k,dqcngjkj,1.1464966906849848e-82
0,0,vacancy_state,dqcnc29k,dqcnf6cg,4.778270851896061e-15
0,0,vacancy_state,dqcnc29k,dqcncf4c,1.2470372876605175e-37
0,0,vacancy_state,dqcnc29k,dqcncfq5,3.76407322159092e-15
0,0,vacancy_state,dqcnc29k,dqcne4gy,4.75955092260196e-25
0,0,vacancy_state,dqcnc29k,dqcnf3uz,1.233125806930525e-13
0,0,vacancy_state,dqcnc29k,dqcnc6tb,9.058222285499862e-43
0,0,vacancy_state,dqcnc29k,dqcp1ys8,1.0200721808521695e-94
0,0,vacancy_state,dqcnc29k,dqcnf794,5.423972094611653e-46
0,0,vacancy_state,dqcnc29k,dqcnfffs,1.7490669073779846e-17
0,0,vacancy_state,dqcnc29k,dqcnfqc3,1.3588171668302252e-79
0,0,vacancy_state,dqcnc29k,dqcp1gxv,3.3234470590528077e-15
0,0,vacancy_state,dqcngqhc,dqcp176g,5.4369612811878814e-27
0,0,vacancy_state,dqcngqhc,dqcnbchm,5.243503293187644e-73
0,0,vacancy_state,dqcngqhc,dqcng43b,1.8886528675775745e-76
0,0,vacancy_state,dqcngqhc,dqcp473c,1.1373374566369237e-80
0,0,vacancy_state,dqcngqhc,dqcne6ct,3.3465190921159054e-12
0,0,vacancy_state,dqcngqhc,dqcncf4c,3.512217089272372e-42
0,0,vacancy_state,dqcngqhc,dqcnf6cj,5.520744446758625e-57
0,0,vacancy_state,dqcngqhc,dqcncfq5,1.9662469891729104e-74
0,0,vacancy_state,dqcngqhc,dqcp1z6r,2.253983544873895e-95
0,0,vacancy_state,dqcngqhc,dqcncf6c,2.8855789617480187e-40
0,0,vacancy_state,dqcngqhc,dqcnfffs,7.947678634899446e-63
0,0,vacancy_state,dqcngqhc,dqcnfqc3,1.4742815953101306e-115
0,0,vacancy_state,dqcngqhc,dqcncx6x,1.0238789887714085e-63
0,0,vacancy_state,dqcngqhc,dqcne1qu,7.276543587348844e-87
0,0,vacancy_state,dqcngqhc,dqcnenmf,6.86185300769699e-102
0,0,vacancy_state,dqcnbbdq,dqcp176g,1.6622460975488257e-35
0,0,vacancy_state,dqcnbbdq,dqcnc29k,7.092736918009059e-73
0,0,vacancy_state,dqcnbbdq,dqcnbchm,0.006781948472068035
0,0,vacancy_state,dqcnbbdq,dqcnfk5z,9.2468915408635e-46
0,0,vacancy_state,dqcnbbdq,dqcnctbb,1.4426617903328118e-33
0,0,vacancy_state,dqcnbbdq,dqcng06w,2.2886157239191073e-55
0,0,vacancy_state,dqcnbbdq,dqcnf3uz,2.654517046142233e-94
0,0,vacancy_state,dqcnbbdq,dqcncdq7,9.54045880474756e-67
0,0,vacancy_state,dqcnbbdq,dqcp4kgx,2.70219411557217e-64
0,0,vacancy_state,dqcnbbdq,dqcp1rzr,1.6479396601562664e-76
0,0,vacancy_state,dqcnbbdq,dqcnfqc3,3.359759297605633e-66
0,0,vacancy_state,dqcnbbdq,dqcn9xvx,1.4259377683092612e-75
0,0,vacancy_state,dqcnbbdq,dqcn9r0y,1.91133456405527e-48
0,0,vacancy_state,dqcncsjm,dqcnc7hq,4.2701917479084684e-50
0,0,vacancy_state,dqcncsjm,dqcnbchm,2.2091166469493885e-18
0,0,vacancy_state,dqcncsjm,dqcncu6f,2.3871284836324063e-25
0,0,vacancy_state,dqcncsjm,dqcnfk5z,2.7236080999659893e-29
0,0,vacancy_state,dqcncsjm,dqcp1rx0,1.8318077761120338e-52
0,0,vacancy_state,dqcncsjm,dqcne6ct,5.8564811485376484e-55
0,0,vacancy_state,dqcncsjm,dqcncf4c,2.3290429110130853e-20
0,0,vacancy_state,dqcncsjm,dqcne4gy,8.515354350390338e-39
0,0,vacancy_state,dqcncsjm,dqcng06w,7.136649587729821e-74
0,0,vacancy_state,dqcncsjm,dqcncdq7,7.907354631634212e-53
