household_id_1,household_id_2,link_type,timestep
41,40,2.0,0
41,18,1.0,0
41,9,2.0,0
41,44,2.0,0
12,17,1.0,0
12,43,2.0,0
12,25,1.0,0
12,27,2.0,0
12,36,2.0,0
12,46,2.0,0
12,38,2.0,0
8,4,1.0,0
8,5,2.0,0
8,49,2.0,0
8,19,2.0,0
8,33,2.0,0
8,43,2.0,0
8,18,1.0,0
8,39,2.0,0
8,29,2.0,0
8,14,2.0,0
8,16,1.0,0
8,28,2.0,0
8,42,2.0,0
40,25,2.0,0
40,30,2.0,0
40,16,2.0,0
40,15,2.0,0
40,22,2.0,0
4,33,2.0,0
4,18,1.0,0
4,36,2.0,0
4,28,2.0,0
4,13,2.0,0
4,44,2.0,0
4,3,2.0,0
17,5,2.0,0
17,19,2.0,0
17,33,2.0,0
17,43,2.0,0
17,24,2.0,0
17,13,2.0,0
17,10,2.0,0
17,44,2.0,0
17,3,2.0,0
5,49,2.0,0
5,33,2.0,0
5,14,2.0,0
5,50,2.0,0
5,31,2.0,0
5,35,1.0,0
5,26,2.0,0
37,47,2.0,0
37,39,1.0,0
37,10,2.0,0
37,15,2.0,0
37,22,1.0,0
37,23,2.0,0
34,49,2.0,0
34,29,2.0,0
34,30,2.0,0
34,28,2.0,0
34,21,2.0,0
34,44,2.0,0
34,32,1.0,0
34,42,1.0,0
49,36,2.0,0
49,13,2.0,0
49,50,2.0,0
49,22,2.0,0
49,3,2.0,0
49,26,2.0,0
1,25,2.0,0
1,42,2.0,0
19,29,2.0,0
19,14,1.0,0
19,9,2.0,0
19,6,2.0,0
20,33,1.0,0
20,16,2.0,0
20,9,2.0,0
33,30,1.0,0
33,9,2.0,0
33,50,2.0,0
33,10,2.0,0
33,2,2.0,0
43,30,2.0,0
43,9,2.0,0
43,38,2.0,0
43,35,2.0,0
43,45,1.0,0
47,28,2.0,0
47,9,2.0,0
47,46,2.0,0
47,15,2.0,0
47,23,2.0,0
47,2,2.0,0
18,39,2.0,0
18,24,2.0,0
18,36,2.0,0
39,24,2.0,0
39,28,2.0,0
39,13,2.0,0
39,42,2.0,0
27,29,2.0,0
27,30,2.0,0
27,11,2.0,0
27,32,2.0,0
27,26,2.0,0
29,48,2.0,0
29,46,2.0,0
29,38,2.0,0
29,6,2.0,0
14,30,2.0,0
14,36,2.0,0
14,28,2.0,0
14,13,2.0,0
14,31,2.0,0
14,2,1.0,0
30,15,1.0,0
30,38,1.0,0
30,23,2.0,0
30,2,2.0,0
16,44,2.0,0
16,38,2.0,0
16,6,1.0,0
16,35,2.0,0
16,45,2.0,0
16,26,2.0,0
24,36,2.0,0
24,48,2.0,0
24,31,2.0,0
24,7,2.0,0
24,15,2.0,0
24,35,2.0,0
24,45,2.0,0
36,28,2.0,0
36,46,2.0,0
36,50,2.0,0
28,13,1.0,0
28,10,2.0,0
28,15,2.0,0
28,32,1.0,0
28,6,2.0,0
28,3,2.0,0
9,13,1.0,0
9,44,2.0,0
9,6,2.0,0
9,2,2.0,0
11,13,1.0,0
11,50,2.0,0
11,10,1.0,0
11,7,1.0,0
11,22,1.0,0
11,45,2.0,0
13,46,2.0,0
46,50,2.0,0
50,44,2.0,0
50,38,2.0,0
50,6,2.0,0
50,3,2.0,0
31,38,2.0,0
21,7,1.0,0
21,38,2.0,0
21,6,1.0,0
21,35,2.0,0
21,22,1.0,0
21,3,1.0,0
7,23,2.0,0
15,35,2.0,0
15,42,1.0,0
32,38,2.0,0
38,6,2.0,0
38,23,2.0,0
38,3,1.0,0
6,22,1.0,0
6,42,2.0,0
22,3,1.0,0
23,45,2.0,0
45,2,2.0,0
41,40,2.0,1
41,4,2.0,1
41,18,1.0,1
41,28,2.0,1
12,8,2.0,1
12,19,1.0,1
12,29,1.0,1
12,30,2.0,1
12,36,2.0,1
12,46,2.0,1
12,21,2.0,1
12,45,2.0,1
8,5,2.0,1
8,37,2.0,1
8,49,2.0,1
8,29,2.0,1
8,14,2.0,1
8,24,2.0,1
8,35,2.0,1
8,22,2.0,1
8,42,2.0,1
40,19,2.0,1
40,14,2.0,1
40,30,2.0,1
40,32,2.0,1
40,35,2.0,1
4,5,2.0,1
4,50,2.0,1
4,35,2.0,1
4,3,2.0,1
4,2,1.0,1
17,19,2.0,1
17,33,2.0,1
17,43,2.0,1
17,25,2.0,1
17,3,2.0,1
5,34,2.0,1
5,33,2.0,1
5,50,2.0,1
5,31,2.0,1
5,35,1.0,1
37,34,2.0,1
37,47,2.0,1
37,16,2.0,1
34,20,2.0,1
34,43,2.0,1
34,18,2.0,1
34,29,2.0,1
34,30,2.0,1
34,13,2.0,1
34,21,2.0,1
34,44,2.0,1
34,6,2.0,1
34,22,1.0,1
34,42,1.0,1
49,39,1.0,1
49,27,2.0,1
49,13,2.0,1
49,50,2.0,1
1,31,2.0,1
19,25,2.0,1
19,39,2.0,1
19,29,2.0,1
19,24,2.0,1
19,11,1.0,1
19,3,2.0,1
19,2,2.0,1
20,16,2.0,1
20,28,2.0,1
20,9,2.0,1
33,9,2.0,1
33,13,2.0,1
33,50,2.0,1
33,45,2.0,1
43,9,2.0,1
43,38,2.0,1
43,45,1.0,1
47,27,2.0,1
47,28,2.0,1
47,9,2.0,1
47,23,2.0,1
47,2,2.0,1
18,14,2.0,1
18,30,2.0,1
18,16,2.0,1
18,9,2.0,1
18,44,2.0,1
25,39,2.0,1
25,29,2.0,1
25,24,1.0,1
25,36,2.0,1
25,6,2.0,1
39,48,2.0,1
39,13,2.0,1
39,50,2.0,1
27,30,2.0,1
27,16,2.0,1
27,48,2.0,1
27,23,1.0,1
27,26,2.0,1
29,30,2.0,1
29,24,2.0,1
29,46,2.0,1
29,6,2.0,1
14,30,2.0,1
14,24,1.0,1
14,36,2.0,1
14,13,2.0,1
14,31,2.0,1
14,42,1.0,1
14,2,1.0,1
30,16,2.0,1
30,36,2.0,1
30,28,2.0,1
30,46,2.0,1
30,15,1.0,1
16,13,2.0,1
16,10,1.0,1
16,21,2.0,1
16,22,2.0,1
24,48,2.0,1
24,7,2.0,1
24,32,2.0,1
24,35,2.0,1
24,3,2.0,1
36,28,2.0,1
36,9,1.0,1
36,50,2.0,1
36,21,2.0,1
36,6,2.0,1
28,13,1.0,1
9,11,2.0,1
9,13,1.0,1
9,10,1.0,1
9,44,2.0,1
9,6,2.0,1
9,35,2.0,1
9,2,2.0,1
11,13,1.0,1
11,10,1.0,1
11,3,1.0,1
11,45,2.0,1
11,26,2.0,1
48,21,2.0,1
48,6,2.0,1
48,22,1.0,1
13,22,2.0,1
46,50,2.0,1
46,21,2.0,1
46,7,2.0,1
46,6,2.0,1
50,6,2.0,1
50,42,2.0,1
50,2,2.0,1
21,7,1.0,1
21,38,2.0,1
21,6,1.0,1
21,35,2.0,1
21,22,1.0,1
21,3,1.0,1
21,45,2.0,1
21,26,2.0,1
44,3,2.0,1
15,3,1.0,1
15,42,1.0,1
32,2,2.0,1
38,6,2.0,1
38,3,1.0,1
38,2,2.0,1
6,22,1.0,1
6,45,2.0,1
35,42,2.0,1
23,45,2.0,1
3,2,2.0,1
45,2,2.0,1
41,40,2.0,2
41,18,1.0,2
41,48,2.0,2
41,50,2.0,2
12,8,2.0,2
12,17,1.0,2
12,25,1.0,2
12,30,2.0,2
12,11,2.0,2
8,37,2.0,2
8,49,2.0,2
8,20,1.0,2
8,33,2.0,2
8,43,2.0,2
8,18,1.0,2
8,29,2.0,2
8,16,1.0,2
8,9,2.0,2
8,46,2.0,2
8,35,2.0,2
8,42,2.0,2
40,5,2.0,2
40,19,2.0,2
40,25,2.0,2
40,16,2.0,2
40,48,2.0,2
40,22,2.0,2
40,45,2.0,2
4,5,2.0,2
4,33,2.0,2
4,18,1.0,2
4,28,2.0,2
17,5,2.0,2
17,19,2.0,2
17,43,2.0,2
17,18,2.0,2
17,25,2.0,2
17,24,2.0,2
17,36,2.0,2
17,38,2.0,2
17,3,2.0,2
17,45,1.0,2
5,49,2.0,2
5,33,2.0,2
5,31,2.0,2
5,35,1.0,2
5,26,2.0,2
37,34,2.0,2
37,20,2.0,2
37,47,2.0,2
37,25,2.0,2
37,39,1.0,2
37,11,2.0,2
37,38,1.0,2
37,22,1.0,2
37,3,2.0,2
34,20,2.0,2
34,33,2.0,2
34,43,2.0,2
34,29,2.0,2
34,28,2.0,2
34,21,2.0,2
34,44,2.0,2
34,32,1.0,2
49,19,2.0,2
49,43,2.0,2
49,39,1.0,2
49,50,2.0,2
49,22,2.0,2
19,18,2.0,2
19,39,2.0,2
