household_id_1,household_id_2,link_type,time_step
dqcp176g,dqcngqhc,2.0,0
dqcp176g,dqcnctbb,1.0,0
dqcp176g,dqcnc6tb,2.0,0
dqcp176g,dqcp1rzr,2.0,0
dqcnc7hq,dqcncsjm,1.0,0
dqcnc7hq,dqcp1rx0,2.0,0
dqcnc7hq,dqcne6ct,1.0,0
dqcnc7hq,dqcner94,2.0,0
dqcnc7hq,dqcng06w,2.0,0
dqcnc7hq,dqcp1ys8,2.0,0
dqcnc7hq,dqcng4te,2.0,0
dqcnc29k,dqcnbbdq,1.0,0
dqcnc29k,dqcnbchm,2.0,0
dqcnc29k,dqcp473c,2.0,0
dqcnc29k,dqcncu6f,2.0,0
dqcnc29k,dqcnfk5z,2.0,0
dqcnc29k,dqcp1rx0,2.0,0
dqcnc29k,dqcnctbb,1.0,0
dqcnc29k,dqcngjkj,2.0,0
dqcnc29k,dqcnf6cg,2.0,0
dqcnc29k,dqcncf4c,2.0,0
dqcnc29k,dqcncfq5,1.0,0
dqcnc29k,dqcnf3uz,2.0,0
dqcnc29k,dqcp1gxv,2.0,0
dqcngqhc,dqcne6ct,2.0,0
dqcngqhc,dqcnf6cj,2.0,0
dqcngqhc,dqcncfq5,2.0,0
dqcngqhc,dqcncf6c,2.0,0
dqcngqhc,dqcncx6x,2.0,0
dqcnbbdq,dqcnfk5z,2.0,0
dqcnbbdq,dqcnctbb,1.0,0
dqcnbbdq,dqcng06w,2.0,0
dqcnbbdq,dqcnf3uz,2.0,0
dqcnbbdq,dqcncdq7,2.0,0
dqcnbbdq,dqcp1rzr,2.0,0
dqcnbbdq,dqcn9xvx,2.0,0
dqcncsjm,dqcnbchm,2.0,0
dqcncsjm,dqcncu6f,2.0,0
dqcncsjm,dqcnfk5z,2.0,0
dqcncsjm,dqcp1rx0,2.0,0
dqcncsjm,dqcne4gy,2.0,0
dqcncsjm,dqcncdq7,2.0,0
dqcncsjm,dqcnc78q,2.0,0
dqcncsjm,dqcp1rzr,2.0,0
dqcncsjm,dqcn9xvx,2.0,0
dqcnbchm,dqcp473c,2.0,0
dqcnbchm,dqcnfk5z,2.0,0
dqcnbchm,dqcncf4c,2.0,0
dqcnbchm,dqcp4kgx,2.0,0
dqcnbchm,dqcnf794,2.0,0
dqcnbchm,dqcnfqc3,1.0,0
dqcnbchm,dqcnenmf,2.0,0
dqcng43b,dqcp1yv9,2.0,0
dqcng43b,dqcngjkj,1.0,0
dqcng43b,dqcnc78q,2.0,0
dqcng43b,dqcncf6c,2.0,0
dqcng43b,dqcncx6x,1.0,0
dqcng43b,dqcne1qu,2.0,0
dqcnfpuz,dqcp473c,2.0,0
dqcnfpuz,dqcnf6cg,2.0,0
dqcnfpuz,dqcnf6cj,2.0,0
dqcnfpuz,dqcnf3uz,2.0,0
dqcnfpuz,dqcncwc5,2.0,0
dqcnfpuz,dqcp1rzr,2.0,0
dqcnfpuz,dqcnfffs,1.0,0
dqcnfpuz,dqcp1gxv,1.0,0
dqcp473c,dqcng06w,2.0,0
dqcp473c,dqcncdq7,2.0,0
dqcp473c,dqcp4kgx,2.0,0
dqcp473c,dqcncx6x,2.0,0
dqcp473c,dqcn9xvx,2.0,0
dqcp473c,dqcnenmf,2.0,0
dqchf7jt,dqcne6ct,2.0,0
dqchf7jt,dqcp1gxv,2.0,0
dqcncu6f,dqcnf6cg,2.0,0
dqcncu6f,dqcncf4c,1.0,0
dqcncu6f,dqcnc6tb,2.0,0
dqcncu6f,dqcnc0gn,2.0,0
dqcncvkb,dqcnfk5z,1.0,0
dqcncvkb,dqcncfq5,2.0,0
dqcncvkb,dqcnc6tb,2.0,0
dqcnfk5z,dqcnf6cj,1.0,0
dqcnfk5z,dqcnc6tb,2.0,0
dqcnfk5z,dqcp4kgx,2.0,0
dqcnfk5z,dqcnc78q,2.0,0
dqcnfk5z,dqcn9r0y,2.0,0
dqcp1rx0,dqcnf6cj,2.0,0
dqcp1rx0,dqcnc6tb,2.0,0
dqcp1rx0,dqcng4te,2.0,0
dqcp1rx0,dqcnfqc3,2.0,0
dqcp1rx0,dqcp1wg8,1.0,0
dqcp1yv9,dqcnf3uz,2.0,0
dqcp1yv9,dqcnc6tb,2.0,0
dqcp1yv9,dqcp1ys8,2.0,0
dqcp1yv9,dqcncf6c,2.0,0
dqcp1yv9,dqcne1qu,2.0,0
dqcp1yv9,dqcn9r0y,2.0,0
dqcnctbb,dqcngjkj,2.0,0
dqcnctbb,dqcne4gy,2.0,0
dqcnctbb,dqcng06w,2.0,0
dqcngjkj,dqcne4gy,2.0,0
dqcngjkj,dqcnf3uz,2.0,0
dqcngjkj,dqcncdq7,2.0,0
dqcngjkj,dqcp1gxv,2.0,0
dqcner94,dqcnf6cg,2.0,0
dqcner94,dqcnf6cj,2.0,0
dqcner94,dqcnc7bc,2.0,0
dqcner94,dqcnfffs,2.0,0
dqcner94,dqcnenmf,2.0,0
dqcnf6cg,dqcp1z6r,2.0,0
dqcnf6cg,dqcp1ys8,2.0,0
dqcnf6cg,dqcng4te,2.0,0
dqcnf6cg,dqcnc0gn,2.0,0
dqcncf4c,dqcnf6cj,2.0,0
dqcncf4c,dqcng06w,2.0,0
dqcncf4c,dqcnf3uz,2.0,0
dqcncf4c,dqcncdq7,2.0,0
dqcncf4c,dqcnf794,2.0,0
dqcncf4c,dqcn9r0y,1.0,0
dqcnf6cj,dqcncf6c,1.0,0
dqcnf6cj,dqcng4te,1.0,0
dqcnf6cj,dqcne1qu,2.0,0
dqcnf6cj,dqcn9r0y,2.0,0
dqcncfq5,dqcp1rzr,2.0,0
