time_step,dimension,dimension_name,household_id,p_self_value
0,0,vacancy_state,dqcp176g,0.0005128188807618699
0,0,vacancy_state,dqcnc7hq,0.006426540190281834
0,0,vacancy_state,dqcnc29k,6.8342508453449815e-06
0,0,vacancy_state,dqcngqhc,5.491691379588474e-05
0,0,vacancy_state,dqcnbbdq,1.5802367897396123e-06
0,0,vacancy_state,dqcncsjm,1.2084432927818992e-05
0,0,vacancy_state,dqcnbchm,2.436609547800383e-07
0,0,vacancy_state,dqcng43b,3.982515563552562e-05
0,0,vacancy_state,dqcnfpuz,8.290731106480172e-05
0,0,vacancy_state,dqcp473c,1.7237213905917568e-07
0,0,vacancy_state,dqchf7jt,5.076017563678851e-08
0,0,vacancy_state,dqcncu6f,0.0008740767920404866
0,0,vacancy_state,dqcncvkb,2.1395376638254728e-05
0,0,vacancy_state,dqcnfk5z,0.0018368347132067962
0,0,vacancy_state,dqcp1rx0,2.98562016308124e-05
0,0,vacancy_state,dqcp1yv9,5.6107842614412147e-05
0,0,vacancy_state,dqcnctbb,1.6425576845661213e-07
0,0,vacancy_state,dqcne6ct,0.0002508626790911166
0,0,vacancy_state,dqcngjkj,2.0129647111500265e-06
0,0,vacancy_state,dqcner94,0.027929377920497805
0,0,vacancy_state,dqcnf6cg,4.520144463664222e-05
0,0,vacancy_state,dqcncf4c,3.112463712235792e-05
0,0,vacancy_state,dqcnf6cj,0.003532951122005607
0,0,vacancy_state,dqcncfq5,7.786184234010136e-06
0,0,vacancy_state,dqcne4gy,0.00010722893855076027
0,0,vacancy_state,dqcng06w,0.0002509277725147734
0,0,vacancy_state,dqcnf3uz,0.0001902620284918382
0,0,vacancy_state,dqcnc6tb,2.042757624177058e-05
0,0,vacancy_state,dqcnc7bc,7.68544233974615e-05
0,0,vacancy_state,dqcp1z6r,0.005083751674684847
0,0,vacancy_state,dqcncdq7,0.019710637646252895
0,0,vacancy_state,dqcp1ys8,0.0031459076886643195
0,0,vacancy_state,dqcp4kgx,0.0015464485512121423
0,0,vacancy_state,dqcnc78q,0.0006143447457097016
0,0,vacancy_state,dqcnf794,1.1738735436442768e-09
0,0,vacancy_state,dqcncwc5,0.037337082649659556
0,0,vacancy_state,dqcnc0y3,0.0009020689385062193
0,0,vacancy_state,dqcp1rzr,1.9761632271672454e-07
0,0,vacancy_state,dqcncf6c,9.334965612772108e-06
0,0,vacancy_state,dqcnfffs,8.699180628766434e-05
0,0,vacancy_state,dqcng4te,8.588588188932903e-05
0,0,vacancy_state,dqcnc0gn,0.017573868759812167
0,0,vacancy_state,dqcnfqc3,5.918803507600181e-08
0,0,vacancy_state,dqcncx6x,0.018758734242175185
0,0,vacancy_state,dqcne1qu,0.1473469895369269
0,0,vacancy_state,dqcn9xvx,0.009647378885143876
0,0,vacancy_state,dqcp1wg8,1.1312850790161081e-05
0,0,vacancy_state,dqcp1gxv,8.231685737884192e-05
0,0,vacancy_state,dqcn9r0y,0.002166645298534601
0,0,vacancy_state,dqcnenmf,0.0004254838196557025
0,1,repair_state,dqcp176g,0.0005128188807618699
0,1,repair_state,dqcnc7hq,0.006426540190281834
0,1,repair_state,dqcnc29k,6.8342508453449815e-06
0,1,repair_state,dqcngqhc,5.491691379588474e-05
0,1,repair_state,dqcnbbdq,1.5802367897396123e-06
0,1,repair_state,dqcncsjm,1.2084432927818992e-05
0,1,repair_state,dqcnbchm,2.436609547800383e-07
0,1,repair_state,dqcng43b,3.982515563552562e-05
0,1,repair_state,dqcnfpuz,8.290731106480172e-05
0,1,repair_state,dqcp473c,1.7237213905917568e-07
0,1,repair_state,dqchf7jt,5.076017563678851e-08
0,1,repair_state,dqcncu6f,0.0008740767920404866
0,1,repair_state,dqcncvkb,2.1395376638254728e-05
0,1,repair_state,dqcnfk5z,0.0018368347132067962
0,1,repair_state,dqcp1rx0,2.98562016308124e-05
0,1,repair_state,dqcp1yv9,5.6107842614412147e-05
0,1,repair_state,dqcnctbb,1.6425576845661213e-07
0,1,repair_state,dqcne6ct,0.0002508626790911166
0,1,repair_state,dqcngjkj,2.0129647111500265e-06
0,1,repair_state,dqcner94,0.027929377920497805
0,1,repair_state,dqcnf6cg,4.520144463664222e-05
0,1,repair_state,dqcncf4c,3.112463712235792e-05
0,1,repair_state,dqcnf6cj,0.003532951122005607
0,1,repair_state,dqcncfq5,7.786184234010136e-06
0,1,repair_state,dqcne4gy,0.00010722893855076027
0,1,repair_state,dqcng06w,0.0002509277725147734
0,1,repair_state,dqcnf3uz,0.0001902620284918382
0,1,repair_state,dqcnc6tb,2.042757624177058e-05
0,1,repair_state,dqcnc7bc,7.68544233974615e-05
0,1,repair_state,dqcp1z6r,0.005083751674684847
0,1,repair_state,dqcncdq7,0.019710637646252895
0,1,repair_state,dqcp1ys8,0.0031459076886643195
0,1,repair_state,dqcp4kgx,0.0015464485512121423
0,1,repair_state,dqcnc78q,0.0006143447457097016
0,1,repair_state,dqcnf794,1.1738735436442768e-09
0,1,repair_state,dqcncwc5,0.037337082649659556
0,1,repair_state,dqcnc0y3,0.0009020689385062193
0,1,repair_state,dqcp1rzr,1.9761632271672454e-07
0,1,repair_state,dqcncf6c,9.334965612772108e-06
0,1,repair_state,dqcnfffs,8.699180628766434e-05
