household_id,building_value,income,damage_level,population_scaled,age,race,latitude,longitude,agent_type,community_0,community_1,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_10,community_11,community_12,community_13,community_14,community_15,community_16,community_17,community_18,community_19
1,0.3929436743488556,0.5544238193773947,0.25,0.2857142857142857,0.6647723688771799,0.0,38.91212554237562,-76.63671880746055,isolated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.6253679493578926,0.5581160617436066,0.0,0.7142857142857143,0.24765030383133055,0.0,39.12614664763856,-76.55294644593928,resistant,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,0.5164179994521546,0.35242182919068477,0.0,0.2857142857142857,0.5221984929795362,0.0,39.04235444903664,-76.59950489837952,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,0.5547798065757241,0.21479329172496456,1.0,0.7142857142857143,0.5482797440469974,0.5,38.737092483650166,-76.56798101714412,early_adopter,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.5137214866610915,0.49991620664033903,0.0,0.42857142857142855,0.4770414861019707,0.25,38.97665881454416,-76.4834885117112,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,0.4183597099047673,0.010741678891827568,1.0,0.7142857142857143,0.4772127794419782,0.25,39.096138728654175,-76.46449067459275,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7,0.4944379903608432,0.3194153014726274,0.0,0.5714285714285714,0.8523920034540691,1.0,39.110959128495274,-76.67579105760639,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,0.3609523303488023,0.24642148629880017,0.0,1.0,0.33983214440401455,1.0,38.93143395671829,-76.57766123719115,resistant,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9,0.5492556851010916,0.7793222912837965,0.75,0.14285714285714285,0.41545915685761864,0.0,39.19454820777806,-76.54489454094693,isolated,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10,0.4662020077750286,0.08929535942184977,0.0,0.14285714285714285,0.3964803700745924,0.0,38.97096744841411,-76.63393102532328,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11,0.5421397213170388,0.8786940886885374,0.0,0.42857142857142855,0.5794251661411027,0.0,39.004390163744425,-76.4405093428891,resistant,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,0.6463471964197982,0.29187289539318684,0.25,1.0,0.36756671420627357,0.0,38.9651792879471,-76.6439520087631,isolated,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,0.5906780864734315,0.7386119999550143,0.0,0.5714285714285714,0.5257959388858325,0.0,39.02223379126698,-76.59637765347746,isolated,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,0.5839214373215496,0.0390908252124262,0.5,0.7142857142857143,0.7221773727184582,0.25,39.040771764278475,-76.73107694632274,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15,0.5857386669006112,0.6218852399778824,0.75,0.14285714285714285,0.22189173495078846,0.0,38.97259511344309,-76.61517670938993,resistant,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16,0.3507961608462304,0.36061744867438206,0.75,1.0,0.7332423440871952,0.0,38.97210367249894,-76.56430303791012,isolated,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
