household_id,latitude,longitude
1,40.72573522732631,-74.00294606689721
2,40.69948066697809,-74.00338583721035
3,40.707799379201674,-74.00892874707834
4,40.72507540914654,-74.00902375598885
5,40.7111707892647,-74.00851463049064
6,40.71837823735623,-74.00995982132217
7,40.70663826040886,-74.00072359241095
8,40.71476394808052,-74.00884111176067
9,40.73248809132765,-74.00383114149022
10,40.72592388413587,-73.99835329202007
11,40.721879866090624,-74.01348686126157
12,40.7123871888619,-73.99253528469596
13,40.729685319735346,-73.99391684751373
14,40.728013886743135,-73.99983117118641
15,40.71197375822482,-74.00326510787247
16,40.71975896777616,-73.98867419090793
17,40.70972567598763,-74.00249981096623
18,40.71754945751774,-74.00875914756294
19,40.72067775550367,-74.00294390071375
20,40.7128386791899,-74.0018230632275
21,40.71508079776489,-73.99231576331518
22,40.71022637508237,-74.00188440813278
23,40.712167885252626,-73.99379319942129
24,40.700236351143666,-74.00299396513851
25,40.71226544428031,-74.00065118673716
26,40.69735974073232,-74.00423185704761
27,40.71237330025964,-73.99217373289356
28,40.71822594541279,-74.01732048758471
29,40.70543317387229,-74.00804966891822
30,40.71857306874947,-74.00422270418461
31,40.73316913874359,-73.99668189716017
32,40.72651830498305,-74.0053193571165
33,40.70658825159904,-74.01014026029596
34,40.71425687606072,-74.0090209537447
35,40.71102019166395,-74.01247800693855
36,40.703381612542515,-74.01044459618332
37,40.705923530125744,-74.01242814034511
38,40.71153316040324,-74.01845294423548
39,40.71445344996322,-74.00811500704542
40,40.709683029304514,-73.99090227081317
41,40.717445251276104,-74.00565813133649
42,40.714290336505336,-74.00770679398777
43,40.70678308967281,-73.98336805863006
44,40.727520505738795,-74.00177162376079
45,40.71375800231336,-74.00046256441705
46,40.72836511487864,-73.99724096907767
47,40.71790763884685,-74.0133680783284
48,40.7060229743229,-73.9962868833062
49,40.72863784988378,-74.00015334919263
50,40.70685697628847,-74.00969103841487
51,40.713170020358945,-73.99963297098662
52,40.72168678107602,-73.98613741964282
53,40.71598341640127,-74.00460203401904
