P_no_link,P_bonding,P_bridging
0.4649473322686074,0.0701059506967,0.4649467170346927
0.47736426207843846,0.045771532439193394,0.476864205482368
0.4915658531374142,0.01686937929070798,0.49156476757187784
0.49563416478770417,0.008731665469653243,0.49563416974264257
0.493605020966774,0.012791980400289952,0.49360299863293616
0.4815346459915533,0.03696672648053754,0.4814986275279092
0.4889577074390485,0.03146900845809442,0.47957328410285704
0.4144314463832968,0.17113710964026696,0.4144314439764363
0.4466110123633257,0.10682853993537736,0.4465604477012969
0.49999999508561815,4.999999950856179e-09,0.49999999991438193
0.4678483926158149,0.0643036600911381,0.467847947293047
0.3939164317264344,0.23746125511231564,0.36862231316125
0.4638524069070262,0.07229518289498034,0.4638524101979934
0.4761147907305775,0.04792511033239493,0.47596009893702756
0.45458084315557024,0.09085639215810486,0.45456276468632495
0.46404668330205195,0.07192816546436043,0.4640251512335876
0.4990404529057192,0.0019195198511982618,0.49904002724308255
0.4913679153813931,0.017293231205951737,0.49133885341265504
0.49779541291535984,0.004410976501738062,0.49779361058290217
0.4765572559139457,0.046886598729129494,0.47655614535692475
0.481956871055076,0.03611871546530735,0.4819244134796167
0.48560043568579175,0.02881714872262809,0.4855824155915801
0.4617591852144177,0.0768487098146429,0.4613921049709393
0.504049654679091,0.002270304116714843,0.4936800412041942
0.4969207636806527,0.017422783441122896,0.4856564528782244
0.49435278745939176,0.011295559315300028,0.49435165322530833
0.47554395737777155,0.0489286284896509,0.4755274141325776
0.4397885510547079,0.12042289618492055,0.43978855276037165
0.38034357153636517,0.24308235185135574,0.376574076612279
0.44724017500275304,0.10701588044342437,0.44574394455382255
0.4715667799789913,0.05687749063289344,0.4715557293881152
0.4284044322337366,0.14347447016416928,0.42812109760209405
0.479624344009786,0.04075137309813464,0.4796242828920795
0.48107164479048303,0.037856819458330054,0.48107153575118694
0.4702006518123609,0.059600294451627275,0.47019905373601173
0.49293774629130044,0.017010436912724167,0.4900518167959754
0.4346623110137918,0.1306753739666634,0.4346623150195448
0.45560579884861263,0.08927787086953412,0.4551163302818533
0.4974135677207209,0.005196511467354051,0.49738992081192507
0.49788412382363895,0.004231750905036344,0.49788412527132475
0.46669546807327783,0.06689465228493933,0.46640987964178293
0.4147161188855412,0.19508458213285587,0.39019929898160294
0.365165162872669,0.2786838318637347,0.35615100526359633
0.4999694969445045,0.00010844247600139764,0.49992206057949407
0.47338453186697227,0.07247982977760305,0.4541356383554246
0.3640423322452453,0.28263568276573836,0.35332198498901635
0.38304532976856137,0.2345813644619101,0.3823733057695285
0.4688358959085627,0.06281238447204719,0.46835171961939004
0.5042305900926793,0.008094486521988723,0.48767492338533186
0.4832455928022357,0.03350923697958976,0.4832451702181745
0.4688995960765765,0.06223110099628427,0.4688693029271392
0.49810564051195627,0.0037889963631077095,0.4981053631249361
0.4047041190437284,0.19391053250752632,0.40138534844874535
0.4246180183489985,0.15117504645200897,0.4242069351989926
0.40760524448077345,0.18661758236167808,0.4057771731575485
0.4961614273984632,0.007688473415586451,0.49615009918595043
0.4892912058652041,0.02142050302820324,0.48928829110659267
0.4981002908134855,0.014753111513199819,0.48714659767331475
0.49213449580656404,0.015789085617760427,0.4920764185756754
0.40174046705037425,0.2114836705673336,0.3867758623822922
0.4952583699539762,0.01213045257296801,0.4926111774730557
0.46083915552145066,0.11375178524519838,0.4254090592333509
0.3947906546996737,0.2112277918277393,0.393981553472587
0.4516105522519043,0.09802150490562885,0.4503679428424669
0.344342856243753,0.3493763414056331,0.30628080235061395
0.4859941803238667,0.031135344373644395,0.48287047530248883
0.4776658357241314,0.044696887735316077,0.4776372765405525
0.4390792213199612,0.13114294277479407,0.4297778359052449
0.45914761876450855,0.08170488311050447,0.45914749812498695
0.45914608029500104,0.11616722664961796,0.4246866930553809
0.44430747811307203,0.11319408356862436,0.4424984383183036
0.35284397042798404,0.3497125143409426,0.2974435152310735
0.46796780212330336,0.06406468773521574,0.46796751014148086
0.45627595313855357,0.09135244044487671,0.45237160641656965
0.48682480284753643,0.027705333212499607,0.48546986393996394
0.37717416692801997,0.2632334578591835,0.35959237521279647
0.4310401768375035,0.15584370178568946,0.4131161213768071
0.45960375993878205,0.13972736405194672,0.40066887600927115
0.4797200201478277,0.04082539048873095,0.47945458936344126
0.4323516811120838,0.14580641139015538,0.42184190749776085
0.47962493722859134,0.04075586959487461,0.4796191931765341
0.37075773863792544,0.40019252939189937,0.22904973197017522
0.41898938427725824,0.16301021614006928,0.41800039958267254
0.5001267946739312,5.293610134961341e-05,0.49982026922471917
0.3766911298945858,0.24812269799202685,0.3751861721133874
0.43199625690138826,0.13697329728936825,0.43103044580924355
0.4717472766630951,0.056505663582656726,0.47174705975424824
0.4567424587308717,0.0866155616322522,0.45664197963687614
0.3853973561630146,0.23130795329296236,0.38329469054402293
0.4673743790344387,0.06542524058731987,0.4672003803782414
0.42224304004810287,0.15926502798383757,0.4184919319680596
0.45537742258623204,0.08935071523303288,0.4552718621807352
0.45931392460170595,0.08137216620607715,0.4593139091922169
0.4660653353796039,0.06787295084464097,0.46606171377575506
0.4608802991937616,0.0783620894979228,0.46075761130831566
0.4970388488428255,0.0059597384516649615,0.4970014127055096
0.4839862556576345,0.032107369592167395,0.4839063747501982
0.37399776465326373,0.2521553960679443,0.3738468392787919
0.45874841770195796,0.08292498543535021,0.45832659686269195
0.49782030816168443,0.004368852334425305,0.49781083950389027
