household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcp176g,dqcp17,0.4092858631884988,0.41549848230048325,0.0,0.8571428571428571,0.2787592143198169,0.0,39.21767234802246,-77.28487014770508
dqcnc7hq,dqcnc7,0.3189867062413767,0.7706588301345303,0.0,0.7142857142857143,0.791153866528862,0.0,39.172868728637695,-77.28281021118164
dqcnc29k,dqcnc2,0.24308604197327252,0.5104990109516823,0.0,0.7142857142857143,0.5791931000068447,0.0,39.15879249572754,-77.28693008422852
dqcngqhc,dqcngq,0.5042621554655801,0.494618484989487,0.25,1.0,0.38705869269103077,0.0,39.18848991394043,-77.19423294067383
dqcnbbdq,dqcnbb,0.45086849715776667,0.8643552599861222,0.0,0.5714285714285714,0.778202658026828,0.0,39.159135818481445,-77.30752944946289
dqcncsjm,dqcncs,0.5950868905277706,0.9107184544660402,0.0,0.5714285714285714,0.563545548275613,0.5,39.17819023132324,-77.27045059204102
dqcnbchm,dqcnbc,0.6019156056681988,0.6388699615139187,1.0,0.42857142857142855,0.470722501816145,0.0,39.16171073913574,-77.30478286743164
dqcng43b,dqcng4,0.6008222986406069,0.8953270834208613,0.0,1.0,0.15519963046505397,0.0,39.1677188873291,-77.2093391418457
dqcnfpuz,dqcnfp,0.5305304052055891,0.2625005715121569,0.25,0.42857142857142855,0.854608221222608,0.0,39.19913291931152,-77.24916458129883
dqcp473c,dqcp47,0.5446546298525552,0.5425581472618507,0.0,0.8571428571428571,0.19145110816898755,0.0,39.217329025268555,-77.2422981262207
dqchf7jt,dqchf7,0.7351307932605683,0.14371521179683328,0.0,0.42857142857142855,0.3716423230511751,0.0,38.82113456726074,-77.23714828491211
dqcncu6f,dqcncu,0.374833803398725,0.42554882450459525,0.0,0.8571428571428571,0.4242650614805361,0.25,39.17904853820801,-77.26289749145508
dqcncvkb,dqcncv,0.38012254065833806,0.7467302540914702,0.75,0.2857142857142857,0.8060673036711201,0.0,39.1841983795166,-77.26015090942383
dqcnfk5z,dqcnfk,0.31605135741558943,0.32878474601233076,1.0,0.42857142857142855,0.9288712248996871,0.0,39.17853355407715,-77.23955154418945
dqcp1rx0,dqcp1r,0.7100660351664803,0.26301097672260465,0.5,0.14285714285714285,0.537723337840502,0.0,39.24050331115723,-77.27903366088867
dqcp1yv9,dqcp1y,0.6792125101683987,0.7400170796722274,0.5,0.42857142857142855,0.25602089743955636,0.25,39.236555099487305,-77.25912094116211
dqcnctbb,dqcnct,0.3166919445057336,0.599782436551415,0.0,0.5714285714285714,0.23239897121417977,1.0,39.18694496154785,-77.27663040161133
dqcne6ct,dqcne6,0.4289014713471254,0.44029366350914384,0.0,0.2857142857142857,0.22134826875662714,0.25,39.12737846374512,-77.19869613647461
dqcngjkj,dqcngj,0.6807460277595135,0.4098829477902217,0.0,0.7142857142857143,0.26086708609220294,0.5,39.18505668640137,-77.20624923706055
dqcner94,dqcner,0.25537669986793987,0.11752274936877767,0.0,0.8571428571428571,0.15708388683457594,0.0,39.15295600891113,-77.19938278198242
dqcnf6cg,dqcnf6,0.5587126547098378,0.08443436870863197,0.0,0.7142857142857143,0.2568589549105835,0.5,39.17098045349121,-77.2422981262207
dqcncf4c,dqcncf,0.462332708918167,0.0,0.75,0.7142857142857143,0.8050826070979894,1.0,39.16651725769043,-77.26289749145508
dqcnf6cj,dqcnf6,0.46769843074623324,0.1225709473525999,0.0,0.5714285714285714,0.24344711978589836,0.0,39.17132377624512,-77.24332809448242
dqcncfq5,dqcncf,0.3886123451564465,0.12758183337149584,0.75,0.5714285714285714,0.8727792053530404,0.0,39.16823387145996,-77.2584342956543
dqcne4gy,dqcne4,0.7810558241365185,0.0,0.5,0.8571428571428571,0.699140209216287,0.5,39.12755012512207,-77.20659255981445
dqcng06w,dqcng0,0.41020959186253936,0.2028673840500257,0.0,0.5714285714285714,0.2056918588166911,0.0,39.15776252746582,-77.20830917358398
dqcnf3uz,dqcnf3,0.45355352742045835,0.8537399022642013,0.0,0.2857142857142857,0.5217296536898705,0.0,39.16617393493652,-77.23817825317383
dqcnc6tb,dqcnc6,0.457182359056745,0.3531891201437717,0.0,0.14285714285714285,0.5070521140411925,0.0,39.16909217834473,-77.2807502746582
dqcnc7bc,dqcnc7,0.3061888155930747,0.7028317157062484,0.0,0.14285714285714285,0.8273663250074472,0.5,39.176130294799805,-77.28761672973633
dqcp1z6r,dqcp1z,0.5752689134821243,0.21139836871537915,1.0,1.0,0.8253283692126683,0.0,39.24033164978027,-77.26358413696289
dqcncdq7,dqcncd,0.5992633117494601,0.34219031843094305,1.0,0.42857142857142855,0.8638988460785129,0.25,39.16823387145996,-77.26907730102539
dqcp1ys8,dqcp1y,0.5035645780208419,0.7652706979397421,0.75,0.8571428571428571,0.2090613473243576,0.0,39.23501014709473,-77.26049423217773
dqcp4kgx,dqcp4k,0.37001276294603336,0.5897829852215644,1.0,0.7142857142857143,0.2500241628732438,0.25,39.22659873962402,-77.23989486694336
dqcnc78q,dqcnc7,0.2937284831983354,0.7921512764618659,0.0,0.14285714285714285,0.7609999474070924,0.0,39.175615310668945,-77.28830337524414
dqcnf794,dqcnf7,0.3675873552097561,0.0,0.0,0.42857142857142855,0.8629152584976416,1.0,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.24058437592472623,0.39271613931940447,0.0,1.0,0.8045451531693596,1.0,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.3824676332082945,0.0,0.5,0.2857142857142857,0.1601468346773114,0.0,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.5815763463740152,0.13459476240209495,0.75,0.14285714285714285,0.45204946285912667,0.0,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.44466130038120993,0.0032778423287170917,1.0,0.42857142857142855,0.7188890900787764,0.0,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.5831916979282561,0.0,0.0,0.42857142857142855,0.4597199964975221,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.6047613041338936,0.7636641691840407,0.0,0.2857142857142857,0.18523722474343174,0.0,39.169607162475586,-77.20418930053711
