time_step,dimension,dimension_name,household_id,p_self_value
0,0,vacancy_state,dqcp176g,0.017484404379528914
0,0,vacancy_state,dqcnc7hq,8.343400033033584e-05
0,0,vacancy_state,dqcnc29k,0.0013492627745032044
0,0,vacancy_state,dqcngqhc,0.005582595262154588
0,0,vacancy_state,dqcnbbdq,5.718310382680865e-05
0,0,vacancy_state,dqcncsjm,2.263918550539488e-06
0,0,vacancy_state,dqcnbchm,0.0015171440645585837
0,0,vacancy_state,dqcng43b,0.003822454173772014
0,0,vacancy_state,dqcnfpuz,0.0006786267661117353
0,0,vacancy_state,dqcp473c,0.01707447839914745
0,0,vacancy_state,dqchf7jt,0.03488897329857601
0,0,vacancy_state,dqcncu6f,0.0006437220771410848
0,0,vacancy_state,dqcncvkb,8.471591159750514e-05
0,0,vacancy_state,dqcnfk5z,0.0002898021386098462
0,0,vacancy_state,dqcp1rx0,0.006186880071212932
0,0,vacancy_state,dqcp1yv9,0.000433913354432526
0,0,vacancy_state,dqcnctbb,1.209013052508815e-06
0,0,vacancy_state,dqcne6ct,0.0024703890162055034
0,0,vacancy_state,dqcngjkj,0.00023039513074795382
0,0,vacancy_state,dqcner94,0.15614429657785528
0,0,vacancy_state,dqcnf6cg,0.0012048621505133215
0,0,vacancy_state,dqcncf4c,4.404016479843822e-07
0,0,vacancy_state,dqcnf6cj,0.0897260404855435
0,0,vacancy_state,dqcncfq5,0.0011725940045989392
0,0,vacancy_state,dqcne4gy,8.321651897303357e-05
0,0,vacancy_state,dqcng06w,0.07913341568687064
0,0,vacancy_state,dqcnf3uz,0.0003629773470783922
0,0,vacancy_state,dqcnc6tb,0.0048917062556571855
0,0,vacancy_state,dqcnc7bc,1.0098347408509751e-06
0,0,vacancy_state,dqcp1z6r,0.0010750736801767168
0,0,vacancy_state,dqcncdq7,4.5025185773466275e-05
0,0,vacancy_state,dqcp1ys8,0.005017552052276046
0,0,vacancy_state,dqcp4kgx,0.0009585938184445852
0,0,vacancy_state,dqcnc78q,9.254194466520121e-05
0,0,vacancy_state,dqcnf794,2.937880925082126e-07
0,0,vacancy_state,dqcncwc5,6.204556324034854e-08
0,0,vacancy_state,dqcnc0y3,0.24582067905261631
0,0,vacancy_state,dqcp1rzr,0.02109662113615484
0,0,vacancy_state,dqcncf6c,0.006377299395788409
0,0,vacancy_state,dqcnfffs,0.03849246197901088
0,0,vacancy_state,dqcng4te,0.005970231686351528
0,0,vacancy_state,dqcnc0gn,0.16869099210519997
0,0,vacancy_state,dqcnfqc3,0.0224661380818564
0,0,vacancy_state,dqcncx6x,1.9079093820227223e-05
0,0,vacancy_state,dqcne1qu,0.03698281921940724
0,0,vacancy_state,dqcn9xvx,0.00712392650809138
0,0,vacancy_state,dqcp1wg8,0.06970126288858255
0,0,vacancy_state,dqcp1gxv,0.002169325049562476
0,0,vacancy_state,dqcn9r0y,0.000498965848925211
0,0,vacancy_state,dqcnenmf,0.004868347775544109
0,1,repair_state,dqcp176g,0.017484404379528914
0,1,repair_state,dqcnc7hq,8.343400033033584e-05
0,1,repair_state,dqcnc29k,0.0013492627745032044
0,1,repair_state,dqcngqhc,0.005582595262154588
0,1,repair_state,dqcnbbdq,5.718310382680865e-05
0,1,repair_state,dqcncsjm,2.263918550539488e-06
0,1,repair_state,dqcnbchm,0.0015171440645585837
0,1,repair_state,dqcng43b,0.003822454173772014
0,1,repair_state,dqcnfpuz,0.0006786267661117353
0,1,repair_state,dqcp473c,0.01707447839914745
0,1,repair_state,dqchf7jt,0.03488897329857601
0,1,repair_state,dqcncu6f,0.0006437220771410848
0,1,repair_state,dqcncvkb,8.471591159750514e-05
0,1,repair_state,dqcnfk5z,0.0002898021386098462
0,1,repair_state,dqcp1rx0,0.006186880071212932
0,1,repair_state,dqcp1yv9,0.000433913354432526
0,1,repair_state,dqcnctbb,1.209013052508815e-06
0,1,repair_state,dqcne6ct,0.0024703890162055034
0,1,repair_state,dqcngjkj,0.00023039513074795382
0,1,repair_state,dqcner94,0.15614429657785528
0,1,repair_state,dqcnf6cg,0.0012048621505133215
0,1,repair_state,dqcncf4c,4.404016479843822e-07
0,1,repair_state,dqcnf6cj,0.0897260404855435
0,1,repair_state,dqcncfq5,0.0011725940045989392
0,1,repair_state,dqcne4gy,8.321651897303357e-05
0,1,repair_state,dqcng06w,0.07913341568687064
0,1,repair_state,dqcnf3uz,0.0003629773470783922
0,1,repair_state,dqcnc6tb,0.0048917062556571855
0,1,repair_state,dqcnc7bc,1.0098347408509751e-06
0,1,repair_state,dqcp1z6r,0.0010750736801767168
0,1,repair_state,dqcncdq7,4.5025185773466275e-05
0,1,repair_state,dqcp1ys8,0.005017552052276046
0,1,repair_state,dqcp4kgx,0.0009585938184445852
0,1,repair_state,dqcnc78q,9.254194466520121e-05
0,1,repair_state,dqcnf794,2.937880925082126e-07
0,1,repair_state,dqcncwc5,6.204556324034854e-08
0,1,repair_state,dqcnc0y3,0.24582067905261631
0,1,repair_state,dqcp1rzr,0.02109662113615484
0,1,repair_state,dqcncf6c,0.006377299395788409
0,1,repair_state,dqcnfffs,0.03849246197901088
0,1,repair_state,dqcng4te,0.005970231686351528
0,1,repair_state,dqcnc0gn,0.16869099210519997
0,1,repair_state,dqcnfqc3,0.0224661380818564
0,1,repair_state,dqcncx6x,1.9079093820227223e-05
0,1,repair_state,dqcne1qu,0.03698281921940724
0,1,repair_state,dqcn9xvx,0.00712392650809138
0,1,repair_state,dqcp1wg8,0.06970126288858255
0,1,repair_state,dqcp1gxv,0.002169325049562476
0,1,repair_state,dqcn9r0y,0.000498965848925211
0,1,repair_state,dqcnenmf,0.004868347775544109
0,2,sales_state,dqcp176g,0.017484404379528914
0,2,sales_state,dqcnc7hq,8.343400033033584e-05
0,2,sales_state,dqcnc29k,0.0013492627745032044
0,2,sales_state,dqcngqhc,0.005582595262154588
0,2,sales_state,dqcnbbdq,5.718310382680865e-05
0,2,sales_state,dqcncsjm,2.263918550539488e-06
0,2,sales_state,dqcnbchm,0.0015171440645585837
0,2,sales_state,dqcng43b,0.003822454173772014
0,2,sales_state,dqcnfpuz,0.0006786267661117353
0,2,sales_state,dqcp473c,0.01707447839914745
0,2,sales_state,dqchf7jt,0.03488897329857601
0,2,sales_state,dqcncu6f,0.0006437220771410848
0,2,sales_state,dqcncvkb,8.471591159750514e-05
0,2,sales_state,dqcnfk5z,0.0002898021386098462
0,2,sales_state,dqcp1rx0,0.006186880071212932
0,2,sales_state,dqcp1yv9,0.000433913354432526
0,2,sales_state,dqcnctbb,1.209013052508815e-06
0,2,sales_state,dqcne6ct,0.0024703890162055034
0,2,sales_state,dqcngjkj,0.00023039513074795382
0,2,sales_state,dqcner94,0.15614429657785528
0,2,sales_state,dqcnf6cg,0.0012048621505133215
0,2,sales_state,dqcncf4c,4.404016479843822e-07
0,2,sales_state,dqcnf6cj,0.0897260404855435
0,2,sales_state,dqcncfq5,0.0011725940045989392
0,2,sales_state,dqcne4gy,8.321651897303357e-05
0,2,sales_state,dqcng06w,0.07913341568687064
0,2,sales_state,dqcnf3uz,0.0003629773470783922
0,2,sales_state,dqcnc6tb,0.0048917062556571855
0,2,sales_state,dqcnc7bc,1.0098347408509751e-06
0,2,sales_state,dqcp1z6r,0.0010750736801767168
0,2,sales_state,dqcncdq7,4.5025185773466275e-05
0,2,sales_state,dqcp1ys8,0.005017552052276046
0,2,sales_state,dqcp4kgx,0.0009585938184445852
