household_id,latitude,longitude
1,38.98795896715133,-76.56729734955894
2,39.146542228168315,-76.52063443279418
3,38.9789622900151,-76.58304662752481
4,39.14657999332529,-76.49934254088244
5,39.118903006917776,-76.63090135752624
6,39.11158933012998,-76.62245227276183
7,38.89809564123804,-76.57261662268314
8,38.945905975981816,-76.6569460754123
9,38.93259154676718,-76.70590584033634
10,38.92489699535227,-76.57641158954713
11,39.275958631116936,-76.64532800691917
12,39.09054248588813,-76.46340128970934
13,38.96804094416962,-76.80714513613235
14,39.00246604233923,-76.61929388937573
15,38.87848383189936,-76.44959706143956
16,38.96720496920078,-76.67779434576039
17,39.00778504313066,-76.70426182010364
18,38.88534115930176,-76.61019743579793
19,38.95118171842081,-76.68944893346355
20,38.943470257420444,-76.56813782061357
21,38.97622274905757,-76.56372386573587
22,38.976187718130795,-76.63334045704161
23,39.09203770895529,-76.66561353860342
24,39.13081234667838,-76.4108598121183
25,38.875134215902335,-76.48314087468992
26,39.01172209078593,-76.56352961806432
27,38.761138415372955,-76.67745659631454
28,39.069381834750544,-76.60508652101133
29,38.92730862645179,-76.6480635065643
30,39.18809158586703,-76.59549514199838
31,38.725583003528484,-76.67791032715041
32,38.91044546549656,-76.6213957828865
33,38.83294657415083,-76.5006840762839
34,39.09114108310815,-76.86969935731496
35,39.07331825907431,-76.75774651922988
36,38.979099178717654,-76.80335391809507
37,39.077515973447106,-76.53895100253844
38,39.153181749670544,-76.51963304555795
39,38.89176710997279,-76.5168267969413
40,38.96139817401344,-76.54811153142961
41,39.10000275866437,-76.60761878305942
42,39.06970697685189,-76.5353320751813
43,38.939706834384204,-76.58589650351375
44,39.038880449464436,-76.65599010317031
45,39.04244890023375,-76.65693052945369
46,38.88539622526485,-76.71543462958039
47,38.933821312083886,-76.45565310400151
48,39.0660924542929,-76.45212897904334
49,38.91023101157947,-76.707064446818
50,38.85432023300223,-76.57738942146302
