household_id,latitude,longitude
1,39.05221761625558,-76.54055376686507
2,39.1600553600261,-76.60816588489382
3,38.87461565405495,-76.49593726138525
4,39.05822348538949,-76.64718676691112
5,38.99777205132225,-76.71666995330268
6,39.07447065742684,-76.52959842451179
7,39.04517465508403,-76.49786379803611
8,38.96012126760139,-76.50072640010092
9,39.10839060560608,-76.69832824587564
10,38.80890403017296,-76.58358315660702
11,39.11025884435021,-76.61963009476423
12,39.0302351048682,-76.68880276041543
13,39.13424368720402,-76.47694112565809
14,38.99593882491797,-76.69051756151237
15,38.924850105502834,-76.49817701286489
16,39.02456104349044,-76.5477044102456
17,38.90190235013453,-76.65303748937194
18,38.92536735947628,-76.58518755210085
19,38.81629972985522,-76.57075748685396
20,38.97817302163713,-76.61717799623099
21,39.00653704941175,-76.67687442484363
22,39.041632740473624,-76.53049740625183
23,38.93440317019771,-76.81284644961195
24,39.00082955408553,-76.68973011248714
25,39.08139888347454,-76.62147324946507
26,38.95065511331323,-76.67066580368521
27,39.12199982126056,-76.51749783951566
28,39.018745559748815,-76.61232560367887
29,38.95515460922014,-76.47226011666544
30,38.779859304424996,-76.59244249998135
31,38.730614817919616,-76.56988881755913
32,38.83132257612122,-76.6644029559365
33,39.01227452254387,-76.78181194076323
34,38.9395615159741,-76.49041260962382
35,39.04194209876571,-76.65996270336426
36,39.124076832369674,-76.46394738734652
37,38.88828769567069,-76.52844218183107
38,39.04900562993549,-76.72491158670877
39,38.98872366389347,-76.63107364229946
40,39.07877668923549,-76.58758004663586
41,38.99613263301597,-76.54573461359534
42,38.93987047752007,-76.47719063518956
43,38.871054792323285,-76.35900995607561
44,39.0394974634968,-76.5997388798944
45,39.131749206674705,-76.50022941630644
46,38.97882363533204,-76.68987983122463
47,38.96522080391093,-76.49266867599734
48,39.07709230443624,-76.5389003893487
49,39.08579049768853,-76.67442200617829
50,39.19035136023133,-76.66199575503225
