household_id,building_value,income,damage_level,population_scaled,age,race,latitude,longitude,agent_type,community_0,community_1,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_10,community_11,community_12,community_13,community_14,community_15,community_16,community_17,community_18,community_19
1,0.42522064988993863,0.4060783208392471,0.0,0.5714285714285714,0.5657709042975522,0.5,38.88499579203965,-76.77718017440036,isolated,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.459749585157294,0.7555814247711674,0.0,0.5714285714285714,0.7103954936163571,0.0,39.04253406801625,-76.74857589046832,early_adopter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.7530400365414123,0.07040647154388696,0.0,0.14285714285714285,0.9288207955886868,0.5,39.022831096635464,-76.77566483365152,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,0.6344147887978898,0.851669793850279,0.0,0.14285714285714285,0.5757822011383711,0.0,38.88282476500101,-76.48920262452677,social_follower,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,0.5539492681230654,0.6375117203349483,0.0,0.5714285714285714,0.30450261875809576,0.0,39.13104705702267,-76.64186003263158,social_follower,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,0.44584867739163614,0.314316242418747,0.0,0.5714285714285714,0.6094950311503751,0.0,39.25076893954591,-76.48957846093528,isolated,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,0.5140321779584655,0.017758164071367558,0.0,1.0,0.4198714018066561,0.0,39.089195990184564,-76.67724919985947,resistant,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,0.47177582713688027,0.5612709276976127,0.5,0.14285714285714285,0.7413590390362222,0.25,38.93595396288689,-76.56198568907732,resistant,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9,0.4719991971159274,0.1000621789192201,0.0,0.8571428571428571,0.3131684887248318,0.0,39.0115734362495,-76.6320023466895,resistant,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10,0.4509804805616037,0.08285126839733822,1.0,1.0,0.6285693145029215,0.0,38.956257166819306,-76.72262571408845,isolated,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,0.5268206896487799,0.00137407280174695,0.25,0.42857142857142855,0.540646206456223,0.0,39.13328704852099,-76.54628595495373,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12,0.3568360422717544,0.17091138307270998,0.25,0.2857142857142857,0.6842562174870279,0.5,39.14938792096083,-76.58765556723995,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,0.6102479746528171,0.054421520059231634,1.0,0.7142857142857143,0.7667588920400572,0.0,38.99757487588579,-76.6399990483465,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14,0.5245263621009219,0.6508575013181452,0.0,0.42857142857142855,0.6232341112155299,0.25,39.0516484331427,-76.63278994921664,resistant,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15,0.4962479353461458,0.374048649973267,0.5,0.7142857142857143,0.0,0.25,39.07714794090713,-76.61549713167274,isolated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,0.3695099546112391,0.03217987546883818,0.0,0.8571428571428571,0.5530037824874771,0.0,39.00538784904698,-76.46514757237712,isolated,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17,0.6800509547303715,0.2749387945336108,0.25,0.7142857142857143,0.7195438155155356,0.25,38.93844225931104,-76.6236020877744,isolated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,0.5007999207272322,0.22516150095976473,1.0,1.0,0.31061700436660816,1.0,38.991198100710065,-76.56635449227312,resistant,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19,0.4836881916690072,0.8623074662683106,0.0,0.14285714285714285,0.4587703847416905,0.0,38.8478440308267,-76.48507769052726,resistant,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
